pm25,pm10,o3,no2,so2,co,date
0.3958333333333333,0.3333333333333333,0.24489795918367346,0.48,0.2,0.4,2022-02-20
0.4270833333333333,0.22916666666666666,0.46938775510204084,0.44,0.2,0.3,2022-02-21
0.3958333333333333,0.2916666666666667,0.4897959183673469,0.68,0.2,0.4,2022-02-22
0.34375,0.5208333333333334,0.5714285714285714,0.76,0.2,0.6,2022-02-23
0.5416666666666666,0.3541666666666667,0.46938775510204084,0.44,0.2,0.4,2022-02-24
0.40625,0.22916666666666666,0.46938775510204084,0.44,0.4,0.4,2022-02-25
0.3020833333333333,0.3125,0.5102040816326531,0.28,0.2,0.4,2022-02-26
0.3958333333333333,0.2708333333333333,0.3877551020408163,0.36,0.2,0.4,2022-02-27
0.4479166666666667,0.25,0.5102040816326531,0.44,0.2,0.4,2022-02-28
0.3541666666666667,0.4166666666666667,0.5102040816326531,0.92,0.2,0.5,2022-03-01
0.4166666666666667,0.7083333333333334,0.46938775510204084,0.96,0.4,0.6,2022-03-02
0.6770833333333334,1.25,0.061224489795918366,1.6,0.6,1.3,2022-03-03
1.125,0.4791666666666667,0.14285714285714285,0.52,0.2,0.4,2022-03-04
0.6145833333333334,0.25,0.02040816326530612,0.32,0.2,0.3,2022-03-05
0.3645833333333333,0.5625,0.5102040816326531,0.6,0.4,0.5,2022-03-06
0.6666666666666666,0.5625,0.40816326530612246,0.76,0.4,0.5,2022-03-07
0.5625,0.5833333333333334,0.46938775510204084,0.8,0.4,0.5,2022-03-08
0.6979166666666666,0.4166666666666667,0.5714285714285714,0.32,0.2,0.3,2022-03-09
0.4791666666666667,0.3125,0.5714285714285714,0.56,0.2,0.4,2022-03-10
0.40625,0.4166666666666667,0.5918367346938775,0.6,0.4,0.5,2022-03-11
0.4791666666666667,0.6875,0.6326530612244898,0.84,0.4,0.7,2022-03-12
0.7604166666666666,0.6666666666666666,0.6326530612244898,0.8,0.6,0.6,2022-03-13
0.71875,0.6666666666666666,0.6326530612244898,0.52,1.0,0.5,2022-03-14
0.71875,0.6666666666666666,0.40816326530612246,0.52,0.4,0.5,2022-03-15
0.7708333333333334,0.6666666666666666,0.5306122448979592,0.72,0.2,0.6,2022-03-16
0.7708333333333334,0.8333333333333334,0.42857142857142855,0.76,0.4,0.6,2022-03-17
0.8958333333333334,0.7916666666666666,0.6326530612244898,0.56,0.2,0.5,2022-03-18
0.8645833333333334,0.4791666666666667,0.5918367346938775,0.32,0.2,0.3,2022-03-19
0.5520833333333334,0.6458333333333334,0.6530612244897959,0.96,0.4,0.5,2022-03-20
0.65625,0.75,0.6938775510204082,1.04,0.6,0.5,2022-03-21
0.6979166666666666,1.125,0.673469387755102,0.92,0.4,0.4,2022-03-22
0.65625,0.8541666666666666,0.7142857142857143,1.04,0.4,0.6,2022-03-23
0.7083333333333334,0.6041666666666666,0.6326530612244898,0.96,0.4,0.5,2022-03-24
0.53125,0.6666666666666666,0.6938775510204082,0.6,0.2,0.5,2022-03-25
0.5104166666666666,0.5416666666666666,0.5510204081632653,0.32,0.2,0.4,2022-03-26
0.46875,0.6458333333333334,0.6122448979591837,0.56,0.2,0.5,2022-03-27
0.46875,0.75,0.673469387755102,0.64,0.2,0.4,2022-03-28
0.5208333333333334,0.8333333333333334,0.5102040816326531,0.4,0.2,0.3,2022-03-29
0.6458333333333334,0.6041666666666666,0.3469387755102041,0.44,0.2,0.4,2022-03-30
0.59375,0.2916666666666667,0.20408163265306123,0.44,0.2,0.5,2022-03-31
0.40625,0.3333333333333333,0.2653061224489796,0.4,0.2,0.4,2022-04-01
0.5520833333333334,0.3125,0.5306122448979592,0.32,0.2,0.4,2022-04-02
0.5,0.2916666666666667,0.5306122448979592,0.52,0.2,0.4,2022-04-03
0.3958333333333333,0.25,0.46938775510204084,0.36,0.2,0.4,2022-04-04
0.34375,0.22916666666666666,0.6530612244897959,0.52,0.2,0.5,2022-04-05
0.22916666666666666,0.4375,0.46938775510204084,0.52,0.2,0.5,2022-04-06
0.5208333333333334,0.2916666666666667,0.5306122448979592,0.32,0.2,0.4,2022-04-07
0.3854166666666667,0.1875,0.4489795918367347,0.24,0.2,0.5,2022-04-08
0.23958333333333334,0.14583333333333334,0.5714285714285714,0.2,0.2,0.4,2022-04-09
0.2604166666666667,0.14583333333333334,0.5510204081632653,0.48,0.2,0.4,2022-04-10
0.23958333333333334,0.375,0.6530612244897959,0.68,0.2,0.6,2022-04-11
0.4479166666666667,0.3541666666666667,0.6938775510204082,0.6,0.2,0.5,2022-04-12
0.3958333333333333,0.4375,0.6938775510204082,0.84,0.2,0.6,2022-04-13
0.46875,0.5208333333333334,0.5102040816326531,0.76,0.2,0.6,2022-04-14
0.5416666666666666,0.20833333333333334,0.32653061224489793,0.32,0.2,0.5,2022-04-15
0.3125,0.125,0.5714285714285714,0.24,0.2,0.4,2022-04-16
0.1875,0.14583333333333334,0.5510204081632653,0.24,0.2,0.4,2022-04-17
0.21875,0.20833333333333334,0.5102040816326531,0.36,0.2,0.5,2022-04-18
0.3125,0.2916666666666667,1.0204081632653061,0.52,0.2,0.4,2022-04-19
0.4166666666666667,0.5416666666666666,0.7142857142857143,0.68,0.2,0.4,2022-04-20
0.6145833333333334,0.4375,0.46938775510204084,0.48,0.2,0.3,2022-04-21
0.5729166666666666,0.3333333333333333,0.46938775510204084,0.32,0.2,0.4,2022-04-22
0.4583333333333333,0.2708333333333333,0.5102040816326531,0.2,0.2,0.4,2022-04-23
0.3229166666666667,0.22916666666666666,0.5306122448979592,0.32,0.2,0.4,2022-04-24
0.3125,0.22916666666666666,0.6122448979591837,0.48,0.2,0.4,2022-04-25
0.3020833333333333,0.3125,0.4489795918367347,0.44,0.2,0.4,2022-04-26
0.40625,0.25,0.5714285714285714,0.44,0.2,0.4,2022-04-27
0.3020833333333333,0.3541666666666667,0.7755102040816326,0.56,0.2,0.3,2022-04-28
0.40625,0.4166666666666667,0.7551020408163265,0.52,0.2,0.4,2022-04-29
0.4791666666666667,0.3125,0.7551020408163265,0.4,0.2,0.3,2022-04-30
0.3958333333333333,0.375,0.8163265306122449,0.6,0.2,0.4,2022-05-01
0.4583333333333333,0.375,0.7346938775510204,0.56,0.2,0.4,2022-05-02
0.3854166666666667,0.3958333333333333,0.7346938775510204,0.6,0.2,0.4,2022-05-03
0.3958333333333333,0.3541666666666667,0.8163265306122449,0.48,0.2,0.4,2022-05-04
0.40625,0.4375,0.673469387755102,0.44,0.2,0.4,2022-05-05
0.5104166666666666,0.3541666666666667,0.7346938775510204,0.32,0.2,0.4,2022-05-06
0.3958333333333333,0.3541666666666667,0.7551020408163265,0.24,0.2,0.4,2022-05-07
0.3958333333333333,0.3125,0.5510204081632653,0.44,0.2,0.4,2022-05-08
0.3333333333333333,0.3125,0.7142857142857143,0.4,0.2,0.3,2022-05-09
0.3229166666666667,0.4583333333333333,0.9183673469387755,0.56,0.2,0.3,2022-05-10
0.4270833333333333,0.5416666666666666,0.8775510204081632,0.52,0.2,0.3,2022-05-11
0.46875,0.4375,0.673469387755102,0.48,0.2,0.3,2022-05-12
0.3645833333333333,0.3333333333333333,0.8163265306122449,0.2,0.2,0.3,2022-05-13
0.3333333333333333,0.3333333333333333,0.8571428571428571,0.36,0.2,0.2,2022-05-14
0.28125,0.4166666666666667,0.8775510204081632,0.36,0.2,0.3,2022-05-15
0.40625,0.6041666666666666,0.4897959183673469,0.6,0.2,0.4,2022-05-16
0.5416666666666666,0.2708333333333333,0.7142857142857143,0.28,0.2,0.2,2022-05-17
1.1458333333333333,0.3333333333333333,0.8163265306122449,0.44,0.2,0.2,2022-05-18
0.2916666666666667,0.4375,0.9183673469387755,0.56,0.4,0.3,2022-05-19
0.3125,0.3958333333333333,0.7142857142857143,0.28,0.35000000000000003,0.3,2022-05-20
0.3645833333333333,0.2916666666666667,0.673469387755102,0.32,0.30000000000000004,0.2,2022-05-21
0.28125,0.23958333333333334,0.7040816326530612,0.36000000000000004,0.25,0.2,2022-05-22
0.27083333333333337,0.1875,0.7346938775510204,0.4,0.2,0.2,2022-05-31
0.2604166666666667,0.3333333333333333,0.7551020408163265,0.44,0.2,0.3,2022-06-01
0.3645833333333333,0.2916666666666667,0.8163265306122449,0.4,0.4,0.4,2022-06-02
0.34375,0.3125,0.5714285714285714,0.24,0.2,0.5,2022-06-03
0.34375,0.2708333333333333,0.8571428571428571,0.2,0.2,0.5,2022-06-04
0.2916666666666667,0.22916666666666666,0.8775510204081632,0.2,0.2,0.4,2022-06-05
0.3229166666666667,0.22916666666666666,0.8571428571428571,0.32,0.2,0.5,2022-06-06
0.28125,0.3125,0.7142857142857143,0.36,0.4,0.5,2022-06-07
0.34375,0.3125,0.5918367346938775,0.32,0.2,0.5,2022-06-08
0.3645833333333333,0.3125,0.6530612244897959,0.24,0.2,0.5,2022-06-09
0.3541666666666667,0.3125,0.7142857142857143,0.2,0.2,0.5,2022-06-10
0.3541666666666667,0.2916666666666667,0.8163265306122449,0.28,0.2,0.4,2022-06-11
0.3333333333333333,0.3333333333333333,0.8979591836734694,0.32,0.2,0.4,2022-06-12
0.3541666666666667,0.2708333333333333,0.8163265306122449,0.2,0.2,0.3,2022-06-13
0.2916666666666667,0.2708333333333333,1.0612244897959184,0.32,0.4,0.3,2022-06-14
0.28125,0.4791666666666667,0.8163265306122449,0.64,0.4,0.4,2022-06-15
0.4791666666666667,0.1875,0.7755102040816326,0.2,0.2,0.2,2022-06-16
0.15625,0.3125,0.9183673469387755,0.2,0.4,0.2,2022-06-17
0.2916666666666667,0.4375,0.2857142857142857,0.44,0.4,0.3,2022-06-18
0.4270833333333333,0.4375,0.8571428571428571,0.24,0.4,0.3,2022-06-19
0.3541666666666667,0.3333333333333333,0.7346938775510204,0.2,0.4,0.2,2022-06-20
0.40625,0.2708333333333333,0.7959183673469388,0.52,0.4,0.2,2022-06-21
0.19791666666666666,0.3125,1.0408163265306123,0.6,0.6,0.2,2022-06-22
0.3020833333333333,0.3333333333333333,0.9591836734693877,0.44,0.4,0.2,2022-06-23
0.34375,0.375,0.8571428571428571,0.4,0.4,0.2,2022-06-24
0.3333333333333333,0.25,1.0816326530612246,0.36,0.4,0.3,2022-06-25
0.2708333333333333,0.3541666666666667,1.1020408163265305,0.52,0.4,0.3,2022-06-26
0.4166666666666667,0.4583333333333333,1.0,0.4,0.4,0.3,2022-06-27
0.4270833333333333,0.3958333333333333,0.9795918367346939,0.32,0.6,0.3,2022-06-28
0.3645833333333333,0.5416666666666666,1.0612244897959184,0.28,0.6,0.2,2022-06-29
0.3854166666666667,0.7291666666666666,0.9795918367346939,0.2,0.6,0.4,2022-06-30
0.5416666666666666,0.5,0.8163265306122449,0.08,0.4,0.3,2022-07-01
0.375,0.3125,1.0612244897959184,0.16,0.4,0.3,2022-07-02
0.28125,0.3541666666666667,0.9795918367346939,0.4,0.4,0.3,2022-07-03
0.34375,0.2604166666666667,0.9591836734693877,0.28,0.4,0.3,2022-07-04
0.28125,0.16666666666666666,0.9387755102040817,0.16,0.4,0.3,2022-07-05
0.21875,0.2916666666666667,0.9183673469387755,0.16,0.4,0.2,2022-07-06
0.25,0.3333333333333333,0.8367346938775511,0.16,0.4,0.3,2022-07-07
0.2708333333333333,0.22916666666666666,0.6938775510204082,0.12,0.4,0.2,2022-07-08
0.1875,0.1875,0.6122448979591837,0.04,0.4,0.2,2022-07-09
0.1875,0.22916666666666666,0.6938775510204082,0.12,0.4,0.2,2022-07-10
0.21875,0.2916666666666667,0.6530612244897959,0.28,0.4,0.2,2022-07-11
0.3020833333333333,0.625,0.8163265306122449,0.24,0.4,0.2,2022-07-12
0.20833333333333334,0.3541666666666667,0.9591836734693877,0.32,0.4,0.2,2022-07-13
0.1875,0.375,0.7346938775510204,0.2,0.4,0.3,2022-07-14
0.28125,0.25,0.8979591836734694,0.2,0.4,0.4,2022-07-15
0.20833333333333334,0.22916666666666666,0.6938775510204082,0.08,0.4,0.3,2022-07-16
0.2604166666666667,0.25,0.9183673469387755,0.24,0.4,0.4,2022-07-17
0.19791666666666666,0.4166666666666667,1.2653061224489797,0.4,0.4,0.4,2022-07-18
0.22916666666666666,0.6458333333333334,1.3061224489795917,0.52,0.4,0.5,2022-07-19
0.40625,0.5208333333333334,1.3061224489795917,0.52,0.4,0.5,2022-07-20
0.4166666666666667,0.4375,1.4489795918367347,0.32,0.4,0.5,2022-07-21
0.34375,0.7291666666666666,1.3061224489795917,0.36,0.4,0.5,2022-07-22
0.5104166666666666,0.3958333333333333,0.9591836734693877,0.16,0.4,0.5,2022-07-23
0.4375,0.3333333333333333,1.163265306122449,0.2,0.4,0.4,2022-07-24
0.3333333333333333,0.5208333333333334,0.7142857142857143,0.4,0.4,0.6,2022-07-25
0.4479166666666667,0.3333333333333333,0.9795918367346939,0.16,0.4,0.5,2022-07-26
0.3333333333333333,0.3333333333333333,0.6326530612244898,0.28,0.4,0.5,2022-07-27
0.4270833333333333,0.375,1.0,0.16,0.4,0.4,2022-07-28
0.28125,0.3125,0.6530612244897959,0.16,0.2,0.4,2022-07-29
0.3854166666666667,0.14583333333333334,0.5918367346938775,0.16,0.2,0.3,2022-07-30
0.21875,0.25,0.9183673469387755,0.24,0.4,0.3,2022-07-31
0.28125,0.3125,0.9387755102040817,0.28,0.2,0.3,2022-08-01
0.3125,0.2916666666666667,1.0,0.32,0.4,0.3,2022-08-02
0.3541666666666667,0.3958333333333333,1.2653061224489797,0.32,0.4,0.3,2022-08-03
0.34375,0.4375,1.2653061224489797,0.36,0.4,0.3,2022-08-04
0.2916666666666667,0.5208333333333334,1.2040816326530612,0.36,0.4,0.4,2022-08-05
0.4479166666666667,0.2708333333333333,0.3877551020408163,0.2,0.2,0.3,2022-08-06
0.3125,0.3125,0.5714285714285714,0.24,0.4,0.4,2022-08-07
0.46875,0.3125,0.8163265306122449,0.24,0.4,0.3,2022-08-08
0.3229166666666667,0.25,0.6530612244897959,0.24,0.2,0.2,2022-08-09
0.25,0.22916666666666666,0.6326530612244898,0.24,0.2,0.2,2022-08-10
0.20833333333333334,0.1875,0.7142857142857143,0.28,0.2,0.2,2022-08-11
0.15625,0.3333333333333333,0.9183673469387755,0.28,0.4,0.3,2022-08-12
0.3125,0.3125,0.9591836734693877,0.32,0.4,0.3,2022-08-13
0.34375,0.3958333333333333,1.0,0.52,0.4,0.3,2022-08-14
0.4479166666666667,0.4270833333333333,1.1428571428571428,0.52,0.4,0.35,2022-08-15
0.39583333333333337,0.4583333333333333,1.2857142857142858,0.52,0.4,0.4,2022-08-16
0.34375,0.5208333333333334,1.2040816326530612,0.44,0.4,0.3,2022-08-17
0.4479166666666667,0.625,1.0408163265306123,0.24,0.4,0.3,2022-08-18
0.5208333333333334,0.4583333333333333,0.6122448979591837,0.24,0.4,0.3,2022-08-19
0.4791666666666667,0.20833333333333334,0.5102040816326531,0.2,0.2,0.3,2022-08-20
0.25,0.22916666666666666,0.6938775510204082,0.24,0.4,0.3,2022-08-21
0.20833333333333334,0.25,0.673469387755102,0.2,0.2,0.3,2022-08-22
0.23958333333333334,0.25,0.2857142857142857,0.24,0.2,0.3,2022-08-23
0.2708333333333333,0.5625,1.0,0.32,0.4,0.3,2022-08-24
0.25,0.7291666666666666,1.1020408163265305,0.32,0.4,0.3,2022-08-25
0.5,0.8541666666666666,1.3877551020408163,0.36,0.4,0.3,2022-08-26
0.5520833333333334,0.5416666666666666,1.0816326530612246,0.16,0.4,0.3,2022-08-27
0.4166666666666667,0.2708333333333333,0.7755102040816326,0.24,0.2,0.3,2022-08-28
0.3020833333333333,0.3541666666666667,1.0408163265306123,0.36,0.4,0.3,2022-08-29
0.34375,0.3333333333333333,0.9183673469387755,0.28,0.4,0.2,2022-08-30
0.2916666666666667,0.2916666666666667,0.5918367346938775,0.24,0.4,0.2,2022-08-31
0.3229166666666667,0.296875,0.6836734693877551,0.29,0.4,0.3,2022-09-01
0.3125,0.30208333333333337,0.7755102040816326,0.33999999999999997,0.4,0.3,2022-09-02
0.30208333333333337,0.3072916666666667,0.8673469387755102,0.39,0.4,0.3,2022-09-03
0.2916666666666667,0.3125,0.9591836734693877,0.44,0.4,0.3,2022-09-04
0.28125,0.3333333333333333,0.8775510204081632,0.24,0.4,0.3,2022-09-05
0.3333333333333333,0.4166666666666667,0.9387755102040817,0.4,0.4,0.4,2022-09-06
0.4583333333333333,0.625,0.8163265306122449,0.4,0.4,0.3,2022-09-07
0.5520833333333334,0.22916666666666666,0.7346938775510204,0.36,0.4,0.2,2022-09-08
0.28125,0.20833333333333334,0.673469387755102,0.16,0.4,0.2,2022-09-09
0.25,0.10416666666666667,0.5918367346938775,0.12,0.4,0.2,2022-09-10
0.13541666666666666,0.14583333333333334,0.5918367346938775,0.16,0.4,0.2,2022-09-11
0.22916666666666666,0.25,0.673469387755102,0.4,0.4,0.2,2022-09-12
0.15625,0.375,0.6122448979591837,0.36,0.4,0.2,2022-09-13
0.3020833333333333,0.2708333333333333,0.5510204081632653,0.32,0.4,0.2,2022-09-14
0.3333333333333333,0.22916666666666666,0.3673469387755102,0.28,0.4,0.2,2022-09-15
0.2604166666666667,0.1875,0.42857142857142855,0.2,0.4,0.1,2022-09-16
0.28125,0.14583333333333334,0.5102040816326531,0.08,0.4,0.1,2022-09-17
0.17708333333333334,0.08333333333333333,0.4489795918367347,0.2,0.4,0.1,2022-09-18
0.13541666666666666,0.10416666666666667,0.4489795918367347,0.2,0.4,0.2,2022-09-19
0.11458333333333333,0.125,0.46938775510204084,0.28,0.4,0.3,2022-09-20
0.19791666666666666,0.22916666666666666,0.5714285714285714,0.26,0.4,0.3,2022-09-21
0.265625,0.3333333333333333,0.673469387755102,0.24,0.4,0.3,2022-09-22
0.3333333333333333,0.2708333333333333,0.5102040816326531,0.32,0.4,0.35,2022-09-23
0.3177083333333333,0.20833333333333334,0.3469387755102041,0.4,0.4,0.4,2022-09-25
0.3020833333333333,0.2916666666666667,0.42857142857142855,0.32,0.4,0.4,2022-09-26
0.3645833333333333,0.16666666666666666,0.5510204081632653,0.24,0.4,0.3,2022-09-27
0.16666666666666666,0.1875,0.1836734693877551,0.36,0.4,0.4,2022-09-28
0.28125,0.22916666666666666,0.2857142857142857,0.36,0.4,0.5,2022-09-29
0.28125,0.2916666666666667,0.3877551020408163,0.28,0.4,0.4,2022-09-30
0.3020833333333333,0.16666666666666666,0.5102040816326531,0.12,0.4,0.3,2022-10-01
0.19791666666666666,0.16666666666666666,0.4489795918367347,0.12,0.4,0.3,2022-10-02
0.1875,0.1875,0.3877551020408163,0.32,0.4,0.3,2022-10-03
0.22916666666666666,0.375,0.46938775510204084,0.36,0.4,0.4,2022-10-04
0.4166666666666667,0.5,0.3877551020408163,0.68,0.6,0.5,2022-10-05
0.5729166666666666,0.6041666666666666,0.5714285714285714,0.56,0.4,0.5,2022-10-06
0.5208333333333334,0.8541666666666666,0.6530612244897959,0.52,0.6,0.4,2022-10-07
0.5104166666666666,0.8125,0.5918367346938775,0.32,0.4,0.4,2022-10-08
0.6354166666666666,0.7708333333333333,0.4489795918367347,0.48,0.4,0.4,2022-10-09
0.3020833333333333,0.7291666666666666,0.5102040816326531,0.6,0.6,0.5,2022-10-10
0.6041666666666666,0.7916666666666666,0.4489795918367347,0.56,0.6,0.6,2022-10-11
0.7083333333333334,0.75,0.04081632653061224,0.6,0.6,0.6,2022-10-12
0.6875,0.8125,0.18877551020408162,0.68,0.6,0.5,2022-10-13
0.7083333333333334,0.6458333333333334,0.336734693877551,0.28,0.6,0.3,2022-10-14
0.6458333333333334,0.4791666666666667,0.4846938775510204,0.32,0.8,0.3,2022-10-15
0.53125,0.5208333333333334,0.6326530612244898,0.56,0.8,0.3,2022-10-16
0.5416666666666666,1.25,0.6530612244897959,0.64,0.8,0.3,2022-10-17
0.6145833333333334,0.6875,0.4897959183673469,0.48,0.4,0.2,2022-10-18
0.6354166666666666,0.4791666666666667,0.42857142857142855,0.56,0.4,0.3,2022-10-19
0.46875,0.4583333333333333,0.40816326530612246,0.52,0.6,0.3,2022-10-20
0.4583333333333333,0.6666666666666666,0.2857142857142857,0.48,0.6,0.3,2022-10-21
0.6041666666666666,0.6666666666666666,0.3469387755102041,0.24,0.4,0.4,2022-10-22
0.40625,0.6666666666666666,0.1836734693877551,0.2,0.4,0.4,2022-10-23
0.3125,0.6666666666666666,0.1836734693877551,0.2,0.4,0.4,2022-10-24
