date,pm25,pm10,o3,no2,so2,co,pm25_predicted,pm10_predicted,o3_predicted,no2_predicted,so2_predicted,co_predicted
2021-12-18,0.5,0.2708333333333333,0.32653061224489793,0.24,0.6,0.3,,,,,,
2021-12-19,0.5208333333333334,0.125,0.40816326530612246,0.32,0.6,0.3,,,,,,
2021-12-20,0.22916666666666666,0.2708333333333333,0.42857142857142855,0.52,0.4,0.4,,,,,,
2021-12-21,0.4166666666666667,0.6458333333333334,0.16326530612244897,0.88,0.4,0.6,,,,,,
2021-12-22,0.8854166666666666,0.75,0.3673469387755102,0.64,0.6,0.6,,,,,,
2021-12-23,1.0208333333333333,0.7083333333333334,0.20408163265306123,0.64,0.6,0.5,,,,,,
2021-12-24,1.0416666666666667,0.3541666666666667,0.4489795918367347,0.52,0.6,0.4,,,,,,
2021-12-25,0.625,0.3125,0.4897959183673469,0.48,0.4,0.4,,,,,,
2021-12-26,0.4270833333333333,0.6875,0.20408163265306123,0.88,0.6,0.6,,,,,,
2021-12-27,0.875,0.4791666666666667,0.20408163265306123,0.44,0.6,0.5,,,,,,
2021-12-28,0.71875,0.4583333333333333,0.061224489795918366,0.44,0.6,0.6,,,,,,
2021-12-29,0.71875,0.4791666666666667,0.10204081632653061,0.4,0.4,0.6,,,,,,
2021-12-30,0.6979166666666666,0.4791666666666667,0.14285714285714285,0.52,0.6,0.6,,,,,,
2021-12-31,0.7395833333333334,0.375,0.3469387755102041,0.24,0.6,0.4,,,,,,
2022-01-01,0.5520833333333334,0.3333333333333333,0.2653061224489796,0.48,0.6,0.4,,,,,,
2022-01-02,0.59375,0.3125,0.8571428571428571,0.56,0.6,0.4,,,,,,
2022-01-03,0.4791666666666667,0.3125,0.20408163265306123,0.6,0.6,0.4,,,,,,
2022-01-04,0.53125,0.16666666666666666,0.4897959183673469,0.48,0.6,0.3,,,,,,
2022-01-05,0.3125,0.125,0.40816326530612246,0.28,0.4,0.3,,,,,,
2022-01-06,0.20833333333333334,0.3958333333333333,0.22448979591836735,0.76,0.2,0.5,,,,,,
2022-01-07,0.5729166666666666,0.8125,0.16326530612244897,0.84,0.2,0.7,,,,,,
2022-01-08,1.0520833333333333,0.9166666666666666,0.20408163265306123,0.64,0.2,0.7,,,,,,
2022-01-09,1.25,0.8125,0.2653061224489796,0.76,0.2,0.7,,,,,,
2022-01-10,1.0625,0.375,0.3469387755102041,0.64,0.2,0.4,,,,,,
2022-01-11,0.5729166666666666,0.6041666666666666,0.2653061224489796,0.64,0.2,0.5,,,,,,
2022-01-12,0.8229166666666666,0.75,0.32653061224489793,0.56,0.2,0.6,,,,,,
2022-01-13,1.03125,0.3125,0.32653061224489793,0.44,0.2,0.4,,,,,,
2022-01-14,0.5520833333333334,0.375,0.42857142857142855,0.52,0.2,0.5,,,,,,
2022-01-15,0.59375,0.875,0.20408163265306123,0.56,0.2,0.8,,,,,,
2022-01-16,1.21875,0.3333333333333333,0.5714285714285714,0.32,0.2,0.4,,,,,,
2022-01-17,0.46875,0.20833333333333334,0.4897959183673469,0.36,0.2,0.3,,,,,,
