date, pm25, pm10, o3, no2, so2, co
2022/10/1, 48, 17, 16, 11, , 4
2022/9/2, 18, 17, 38, 13, 2, 3
2022/9/3, 33, 15, 25, 14, , 3
2022/9/4, 40, 15, 25, 14, , 3
2022/9/5, 42, 17, 39, 17, 2, 3
2022/9/6, 39, 19, 37, 15, 2, 3
2022/9/7, 56, 27, 45, 15, 5, 3
2022/9/8, 56, 34, 34, 15, 3, 4
2022/9/9, 21, 14, 29, 12, 3, 3
2022/9/10, 19, 12, 30, 7, 3, 3
2022/9/11, 11, 6, 27, 4, 2, 2
2022/9/12, 23, 7, 27, 7, 3, 3
2022/9/13, 32, 16, 35, 15, 3, 3
2022/9/14, 45, 26, 22, 20, 3, 4
2022/9/15, 25, 16, 26, 10, 2, 4
2022/9/16, 29, 11, 19, 7, 2, 3
2022/9/17, 17, 8, 19, 5, 2, 2
2022/9/18, 9, 5, 24, 3, 2, 2
2022/9/19, 7, 6, 21, 5, 3, 2
2022/9/20, 15, 6, 20, 6, 2, 3
2022/9/21, 22, 7, 21, 7, , 3
2022/9/22, 25, 11, 20, 9, , 3
2022/9/23, 36, 12, 28, 12, , 3
2022/9/26, 47, 21, 17, 13, , 5
2022/9/27, 52, 22, 15, 13, , 5
2022/9/28, 15, 8, 23, 10, , 3
2022/9/29, 25, 15, 16, 14, , 4
2022/9/30, 36, 15, 15, 12, , 4
2022/8/1, 29, 12, , 12, , 4
2022/8/2, 26, 16, 58, 14, 2, 5
2022/8/3, 30, 17, , 19, , 5
2022/8/4, 31, 23, 72, 28, 2, 5
2022/8/5, 35, 21, , 19, , 5
2022/8/6, 36, 8, , 7, , 4
2022/8/7, 17, 13, 29, 12, 2, 4
2022/8/8, 26, 14, 18, 12, 2, 4
2022/8/9, 31, 11, 33, 11, 2, 4
2022/8/10, 17, 12, 32, 9, 2, 4
2022/8/11, 18, 12, 36, 10, 2, 3
2022/8/12, 20, 17, 46, 12, 2, 3
2022/8/13, 33, 16, 51, 15, 2, 3
2022/8/14, 42, 18, 14, 19, 2, 3
2022/8/15, 38, 22, , 21, 2, 3
2022/8/16, 37, 17, , 24, 2, 4
2022/8/17, 32, 24, , 19, 2, 4
2022/8/18, 41, 29, 45, 13, 2, 3
2022/8/19, 46, 21, 27, 8, 2, 3
2022/8/20, 50, 13, 22, 5, 2, 3
2022/8/21, 20, 12, 29, 9, 2, 3
2022/8/22, 25, 14, 31, 8, 2, 3
2022/8/23, 35, 22, 25, 11, 2, 4
2022/8/24, 41, 22, 48, 11, 2, 3
2022/8/25, 45, 33, 52, 14, 2, 4
2022/8/26, 49, 40, 57, 16, 2, 4
2022/8/27, 45, 21, 48, 7, 2, 3
2022/8/28, 40, 18, 33, 8, 2, 3
2022/8/29, 24, 14, 43, 12, 2, 4
2022/8/30, 37, 17, 39, 14, 2, 3
2022/8/31, 33, 11, 23, 10, 2, 3
2022/7/1, 53, , , , , 
2022/7/2, 32, , , , , 
2022/7/3, 36, 9, 39, 8, 2, 3
2022/7/4, 32, 8, 36, , 2, 3
2022/7/5, 33, 16, 36, , 2, 3
2022/7/6, 26, 13, 45, 5, , 
2022/7/7, 30, 12, 39, 6, , 
2022/7/8, 34, 10, 33, 4, , 
2022/7/9, 24, 9, 29, 2, , 
2022/7/10, 18, 6, 21, 3, , 
2022/7/11, 22, 11, 29, 7, , 
2022/7/12, 20, 8, 38, 5, , 
2022/7/13, 21, 14, 48, 10, 2, 2
2022/7/14, 22, 14, 35, 7, 2, 2
2022/7/15, 24, 12, , 8, 2, 2
2022/7/16, 21, 8, , 4, 2, 2
2022/7/17, 12, 12, , 10, 2, 3
2022/7/18, 18, 23, , 17, 2, 3
2022/7/19, 23, 25, , 22, 4, 4
2022/7/20, 33, 25, 40, 17, 3, 3
2022/7/21, 31, 25, 25, 21, 2, 4
2022/7/22, 34, 26, 72, 14, 2, 4
2022/7/23, 47, 14, 50, 6, 1, 3
2022/7/24, 34, 17, 64, 14, 2, 3
2022/7/25, 32, 24, 34, 22, 2, 5
2022/7/26, 51, 13, 48, 10, 2, 4
2022/7/27, 35, 15, 63, 13, 2, 4
2022/7/28, 28, 19, 51, 13, 2, 4
2022/7/29, 31, 17, , 7, , 5
2022/7/30, 31, 10, , 5, , 4
2022/7/31, 26, 12, , 14, , 4
2022/6/1, 24, 9, 40, 13, 1, 2
2022/6/2, 28, 10, 45, 12, 1, 2
2022/6/3, 28, 17, 25, 10, 1, 2
2022/6/4, 35, , , , 1, 3
2022/6/5, 40, 10, 44, 6, 1, 2
2022/6/6, 31, 12, 48, 12, , 2
2022/6/7, 22, 20, 34, 13, , 3
2022/6/8, 38, 18, 23, 14, 1, 4
2022/6/9, 40, 14, 31, 8, 1, 3
2022/6/10, 38, 11, 38, 6, 1, 3
2022/6/11, 36, 22, 41, 9, 1, 3
2022/6/12, 32, 11, 46, 12, 1, 3
2022/6/13, 30, 8, 38, 7, 1, 2
2022/6/14, 26, 16, 45, 17, 2, 2
2022/6/15, 21, , , , , 
2022/6/18, 21, , , , , 3
2022/6/19, 37, , , , , 3
2022/6/22, 28, , , , , 2
2022/6/23, 26, 18, 47, 10, , 1
2022/6/24, 30, 16, 41, 10, 2, 
2022/6/25, 29, 13, 59, 11, 2, 4
2022/6/26, 30, 18, 51, 14, 2, 10
2022/6/27, 40, 22, 44, 15, 2, 10
2022/6/28, 45, 21, , 18, 2, 6
2022/6/29, 44, 27, , 26, 2, 4
2022/6/30, 43, 20, , 7, 2, 4
2022/5/1, 45, 11, 39, 14, , 4
2022/5/2, 42, 12, 39, 15, , 4
2022/5/3, 45, 12, 39, 14, , 4
2022/5/4, 45, 14, 44, 16, , 4
2022/5/5, 46, 13, 30, 17, , 4
2022/5/6, 53, 12, 39, 11, , 4
2022/5/7, 48, 11, 41, 8, , 4
2022/5/8, 44, 14, 32, 12, , 4
2022/5/9, 40, 14, 34, 11, , 4
2022/5/10, 39, 14, 50, 18, 1, 4
2022/5/11, 46, 15, 50, 13, 3, 4
2022/5/12, 50, 10, 36, 11, 3, 4
2022/5/13, 26, 10, 43, 10, 3, 4
2022/5/14, 33, 10, 46, 9, 3, 3
2022/5/15, 29, 13, 49, 9, 3, 4
2022/5/16, 39, 18, 29, 9, 3, 4
2022/5/17, 56, 7, 33, 8, 3, 4
2022/5/18, 24, 9, 42, 8, , 4
2022/5/19, 21, 13, 52, 9, , 5
2022/5/20, 34, 12, 36, 9, , 4
2022/5/21, 33, 6, 37, 8, , 4
2022/5/22, 19, , , , , 
2022/4/4, 60, 10, 35, 11, 2, 2
2022/4/5, 44, 10, 32, 9, , 2
2022/4/6, 44, 11, 44, 16, , 3
2022/4/7, 55, 16, 27, 20, , 2
2022/4/8, 33, 9, 35, 9, , 1
2022/4/9, 21, 8, 29, 7, , 1
2022/4/10, 25, 6, 36, 6, , 1
2022/4/11, 25, 7, 34, 11, , 2
2022/4/12, 48, 12, 40, 21, , 2
2022/4/13, 58, 16, 43, 23, , 3
2022/4/14, 53, 16, 42, 23, , 3
2022/4/15, 51, 14, 35, 20, , 1
2022/4/16, 28, 7, 32, 7, , 1
2022/4/17, 19, 7, 36, 6, , 1
2022/4/18, 27, 8, 36, 7, , 1
2022/4/19, 51, 12, 29, 13, , 2
2022/4/20, 59, 13, 40, 14, , 4
2022/4/21, 72, 16, 47, 19, , 4
2022/4/22, 68, 18, 30, 21, , 4
2022/4/23, 61, 16, 31, 10, , 4
2022/4/24, 49, 17, 34, 10, , 4
2022/4/25, 25, 10, 32, 12, , 3
2022/4/26, 32, 9, 38, 12, , 4
2022/4/27, 45, 13, 20, 10, , 4
2022/4/28, 35, 8, 28, 11, , 3
2022/4/29, 36, 11, 39, 10, , 3
2022/4/30, 47, 14, 37, 17, , 3
2022/3/1, 39, 14, 23, 18, 2, 5
2022/3/2, 59, 29, 25, 21, 2, 6
2022/3/3, 88, 32, 20, 15, 2, 5
2022/3/4, 103, 15, 21, 11, 3, 4
2022/3/5, 67, 8, 20, 6, 2, 5
2022/3/6, 49, 22, 17, 14, 2, 6
2022/3/7, 85, 18, , 15, 2, 5
2022/3/8, 66, 17, 15, 20, 2, 4
2022/3/9, 68, 13, 27, 16, 2, 2
2022/3/10, 53, 10, 29, 16, 2, 3
2022/3/11, 43, 14, 36, 16, 2, 4
2022/3/12, 55, 19, 37, 25, 2, 6
2022/3/13, 79, 20, 39, 27, 3, 5
2022/3/14, 82, 23, 40, 21, 5, 6
2022/3/15, 89, 20, 28, 15, 2, 4
2022/3/16, 72, 26, 31, 19, 2, 5
2022/3/17, 92, 27, 20, 25, 2, 6
2022/3/18, 109, 25, 35, 22, 2, 6
2022/2/1, 48, 6, 29, 7, 1, 3
2022/2/2, 23, 10, 26, 12, 1, 3
2022/2/3, 30, 20, 19, 16, 3, 6
2022/2/4, 71, 31, 2, 19, 3, 12
2022/2/5, 127, 10, 28, 10, 1, 2
2022/2/6, 35, 10, 29, 7, 1, 1
2022/2/7, 29, 6, 27, 6, 1, 2
2022/2/8, 25, 10, 24, 12, 1, 2
2022/2/9, 24, 20, 14, 22, 2, 6
2022/2/10, 80, 20, 25, 18, 1, 4
2022/2/11, 73, 10, 25, 11, , 2
2022/2/12, 38, 12, 25, 13, , 3
2022/2/13, 57, 23, 19, 13, , 4
2022/2/14, 81, 26, 15, 15, , 4
2022/2/15, 81, 24, 24, 11, , 4
2022/2/16, 96, 8, 37, 6, , 3
2022/2/17, 23, 7, 31, 7, , 3
2022/2/18, 27, 7, 31, 9, , 2
2022/2/19, 26, 8, 29, 9, 2, 4
2022/2/20, 31, 11, 16, 11, 2, 3
2022/2/21, 50, 7, 27, 10, 2, 3
2022/2/22, 25, 11, 23, 13, 2, 3
2022/2/23, 29, 17, 23, 17, 2, 6
2022/2/24, 57, 10, 24, 12, 1, 4
2022/2/25, 38, 8, 24, 10, 2, 4
2022/2/26, 38, 11, 25, 9, 1, 4
2022/2/27, 49, 10, 24, 6, 1, 4
2022/2/28, 39, 9, 25, 4, 1, 5
2022/1/3, 42, 11, 14, 19, , 4
2022/1/4, 46, 6, 25, 17, , 3
2022/1/5, 25, 5, 22, 7, , 2
2022/1/6, 21, 12, 15, 16, 1, 3
2022/1/7, 46, 17, 9, 20, 1, 5
2022/1/8, 81, 27, 13, 15, 1, 5
2022/1/9, 98, 24, 17, 15, 1, 5
2022/1/10, 97, 10, 21, 11, 1, 3
2022/1/11, 52, 21, 12, 17, 2, 3
2022/1/12, 74, 24, 15, 15, 2, 3
2022/1/13, 87, 11, 18, 10, 1, 2
2022/1/14, 51, 12, 23, 11, 1, 2
2022/1/15, 47, 30, 8, 16, 1, 6
2022/1/16, 103, 11, 28, 7, 1, 2
2022/1/17, 42, 9, 27, 7, 1, 3
2022/1/18, 35, 22, 13, 19, 1, 5
2022/1/19, 76, 17, 23, 13, 1, 3
2022/1/20, 56, 6, 26, 7, 1, 1
2022/1/21, 23, 5, 28, 6, 1, 2
2022/1/22, 21, 7, 25, 10, 1, 2
2022/1/23, 37, 17, 13, 19, 2, 4
2022/1/24, 66, 22, 11, 17, 2, 5
2022/1/25, 98, 20, 14, 11, 2, 3
2022/1/26, 74, 17, 16, 9, , 1
2022/1/27, 69, 7, 27, 6, , 1
2022/1/28, 29, 8, 29, 6, , 1
2022/1/29, 31, 7, 33, 4, 1, 2
2022/1/30, 25, 13, 32, 9, 1, 2
2022/1/31, 38, 11, 22, 11, 1, 3
2021/10/1, 46, 18, 32, 8, , 4
2021/10/2, 61, 15, 39, 8, , 4
2021/10/3, 64, 21, 27, 13, , 6
2021/10/30, 89, 23, 22, 15, 3, 5
2021/10/31, 73, 22, 19, 13, 3, 4
2021/11/1, 83, 20, 14, 8, 2, 3
2021/11/2, 68, 13, 7, 6, 3, 4
2021/11/3, 58, 15, 14, 20, 2, 5
2021/11/4, 49, 5, 24, 11, 3, 3
2021/11/5, 28, 13, 17, 13, 3, 5
2021/11/6, 52, 20, 16, 18, 2, 4
2021/11/7, 74, 10, 13, 15, 2, 3
2021/11/8, 45, 19, 10, 21, 2, 7
2021/11/9, 64, 27, 8, 17, 2, 6
2021/11/10, 89, 19, 10, 18, 2, 5
2021/11/11, 69, 27, 8, 28, 2, 8
2021/11/12, 88, 36, 6, 13, 2, 5
2021/11/13, 104, 43, 5, 14, 2, 6
2021/11/14, 119, 35, 3, 20, 2, 7
2021/11/15, 105, 42, 6, 13, 2, 7
2021/11/16, 129, 33, 13, 10, 2, 5
2021/11/17, 119, 12, 12, 5, 2, 4
2021/11/18, 55, 8, 18, 4, 1, 3
2021/11/19, 46, 8, 19, 3, , 3
2021/11/20, 39, 21, 5, 6, , 5
2021/11/21, 79, 28, 8, 5, , 5
2021/11/22, 89, 14, 13, 7, 1, 4
2021/11/23, 58, , 4, 9, 1, 7
2021/11/24, 88, 37, 2, 8, , 7
2021/11/25, 113, 22, 4, 6, , 5
2021/11/26, 77, 14, 6, 3, , 4
2021/11/27, 64, 18, 7, 5, , 5
2021/11/28, 64, 10, 15, 2, , 4
2021/11/29, 56, 8, 17, 3, , 4
2021/11/30, 36, 7, 21, 5, , 4
2021/12/1, 29, 9, 14, 9, , 5
2021/12/2, 40, 8, 16, 5, , 4
2021/12/3, 36, 20, 9, 8, 1, 7
2021/12/4, 80, 28, 7, 4, 3, 6
2021/12/5, 93, 13, 10, 5, 1, 5
2021/12/6, 61, 19, 6, 6, , 5
2021/12/7, 75, 29, 5, 13, , 7
2021/12/8, 94, 20, 6, 18, , 4
2021/12/9, 77, 22, 7, 14, 1, 4
2021/12/10, 66, 13, 12, 23, , 3
2021/12/11, 63, 11, 16, 18, , 2
2021/12/12, 54, 17, 8, 30, 1, 5
2021/12/13, 65, 45, 2, 34, 1, 10
2021/12/14, 105, 41, 2, 32, 1, 10
2021/12/15, 128, 35, 7, 26, 1, 9
2021/12/16, 98, 7, 12, 20, 1, 2
2021/12/17, 35, 7, 13, 19, , 2
2021/12/18, 42, 7, 14, 17, , 2
2021/12/19, 49, 6, 14, 19, , 2
2021/12/20, 22, 7, 16, 23, , 3
2021/12/21, 29, 17, 9, 28, , 5
2021/12/22, 66, 20, 10, 27, 1, 5
2021/12/23, 92, 28, 7, 24, 2, 5
2021/12/24, 93, 17, 14, 25, , 5
2021/12/25, 60, 7, 19, 22, , 3
2021/12/26, 33, 18, 7, 30, , 5
2021/12/27, 76, 15, 9, 23, , 5
2021/12/28, 59, 14, 4, 21, , 6
2021/12/29, 62, 18, 3, 21, , 6
2021/12/30, 70, 25, 6, 24, , 8
2021/12/31, 57, 16, 13, 18, , 4
2022/1/1, 38, 17, 6, 26, , 6
2022/1/2, 52, 13, 20, 21, 1, 4
2021/7/1, 12, 6, 29, 5, , 2
2021/7/2, 15, 8, 36, 4, , 2
2021/7/3, 26, 10, 44, 6, , 2
2021/7/4, 29, 12, 45, 10, , 3
2021/7/5, 36, 11, 41, 11, , 2
2021/7/6, 19, 18, 50, 17, , 3
2021/7/7, 34, 19, 52, 16, , 3
2021/7/8, 38, 27, 32, 12, , 3
2021/7/9, 47, 5, 42, 5, , 2
2021/7/10, 5, 14, 41, 8, , 3
2021/7/11, 27, 17, 55, 11, , 3
2021/7/12, 42, 26, 50, 17, 1, 4
2021/7/13, 55, 33, 49, 19, 1, 4
2021/7/14, 60, 15, 46, 8, 1, 2
2021/7/15, 39, 14, 50, 14, 1, 3
2021/7/16, 32, 21, 30, 6, 1, 3
2021/7/17, 40, , , , , 
2021/7/19, 49, 18, 36, 7, 1, 3
2021/7/20, 49, 13, 39, 7, 1, 3
2021/7/21, 40, 16, 63, 12, , 3
2021/7/22, 43, 17, 52, 9, , 3
2021/7/23, 46, 19, 65, , , 3
2021/7/24, 46, 25, 52, , , 3
2021/7/25, 56, 26, 58, , , 3
2021/7/26, 57, 22, 50, , , 3
2021/7/27, 43, 25, 50, , , 3
2021/7/28, 52, 12, 39, , , 3
2021/7/29, 23, 16, 59, 17, , 3
2021/7/30, 33, 15, 44, 15, , 3
2021/7/31, 32, 18, 41, 9, , 3
2021/8/1, 34, 8, 35, 7, , 3
2021/8/2, 19, 11, 41, 14, 2, 3
2021/8/3, 26, 13, 46, 12, 1, 3
2021/8/4, 27, 15, 27, 10, 1, 4
2021/8/5, 32, 7, 35, 6, 1, 3
2021/8/6, 19, 10, 44, 9, 1, 3
2021/8/7, 20, 11, 35, 9, 1, 3
2021/8/8, 13, 8, 46, 6, 1, 3
2021/8/9, 13, 13, 50, 17, 2, 4
2021/8/10, 21, 20, 38, 19, , 4
2021/8/11, 28, 12, 39, 15, , 4
2021/8/12, 28, 14, 53, 13, , 4
2021/8/13, 31, 17, 66, 15, , 4
2021/8/14, 40, 23, 56, 17, , 4
2021/8/15, 48, 18, 60, 16, 1, 4
2021/8/16, 43, 8, 30, 7, 1, 3
2021/8/17, 20, 7, 32, 11, 1, 4
2021/8/18, 17, 9, 29, 15, 2, 4
2021/8/19, 21, 10, 41, 17, 2, 5
2021/8/20, 24, 11, 36, 14, 2, 4
2021/8/21, 30, 12, 45, 16, 2, 5
2021/8/22, 29, 12, 27, 13, , 5
2021/8/23, 38, 7, 30, 8, 1, 4
2021/8/25, 36, 12, 34, 15, 1, 5
2021/8/26, 39, 7, 24, 10, 2, 4
2021/8/27, 24, 9, 9, 13, 2, 4
2021/8/28, 23, , , , 2, 
2021/8/30, 43, 8, 29, 10, 2, 5
2021/8/31, 31, 8, 28, 5, , 3
2021/9/1, 32, 8, 28, 8, , 3
2021/9/2, 30, 14, 38, 15, , 4
2021/9/3, 33, 13, 41, 19, , 3
2021/9/4, 35, 12, 37, 12, , 3
2021/9/5, 37, 11, 34, 15, , 3
2021/9/6, 24, 15, 36, 20, , 4
2021/9/7, 45, 17, 40, 19, , 4
2021/9/8, 46, 17, 39, 22, , 4
2021/9/9, 46, 18, 40, 25, , 5
2021/9/10, 46, 18, 52, 23, , 4
2021/9/11, 46, 16, 51, 23, , 4
2021/9/12, 46, 15, 36, 20, , 4
2021/9/13, 41, 17, 39, 23, , 5
2021/9/14, 48, 20, 42, 21, , 4
2021/9/15, 52, 24, 45, 25, , 5
2021/9/16, 62, 20, 27, 11, , 3
2021/9/17, 37, 8, 27, 5, , 3
2021/9/18, 33, 8, 27, 7, , 3
2021/9/19, 29, 9, 25, 9, , 4
2021/9/20, 37, 8, 28, 11, , 4
2021/9/21, 34, 10, 22, 10, 2, 4
2021/9/22, 35, 10, 26, 16, 2, 4
2021/9/23, 46, 7, 28, , 2, 4
2021/9/24, 33, 12, 38, , 2, 5
2021/9/25, 33, 19, 35, , 2, 6
2021/9/26, 54, 17, 24, , 2, 4
2021/9/27, 54, 18, 28, 7, 2, 5
2021/9/28, 58, 20, 12, 7, , 5
2021/9/29, 62, 15, 12, 5, , 4
2021/9/30, 47, 11, 22, 7, , 5
2021/4/1, 62, 20, 37, 4, 2, 4
2021/4/2, 54, 12, 28, 4, , 4
2021/4/3, 41, 9, 29, 3, 3, 4
2021/4/4, 38, 11, 36, 9, 3, 4
2021/4/5, 42, 11, 24, 5, 3, 4
2021/4/6, 24, 9, 28, 5, 3, 4
2021/4/7, 34, 9, 25, 6, 1, 4
2021/4/8, 27, 19, 33, 14, 2, 5
2021/4/9, 57, 27, 19, 18, 2, 5
2021/4/10, 52, 21, 35, 16, 2, 5
2021/4/11, 45, 23, 35, 13, 2, 5
2021/4/12, 48, 5, 27, 7, 2, 4
2021/4/13, 20, 6, 27, 12, 2, 3
2021/4/14, 24, 9, 25, 8, , 3
2021/4/15, 40, 10, 21, 9, , 3
2021/4/16, 47, 17, 20, 11, , 3
2021/4/17, 60, 19, 21, 16, , 4
2021/4/18, 67, 14, 17, 18, , 4
2021/4/19, 50, 19, 23, 19, , 4
2021/4/20, 53, 24, 35, 21, , 5
2021/4/21, 71, 22, 35, 17, , 4
2021/4/22, 68, 16, 30, 11, 2, 3
2021/4/23, 40, 16, 34, 12, 3, 3
2021/4/24, 41, 20, 40, 15, 2, 4
2021/4/25, 59, 13, 31, 13, 3, 3
2021/4/26, 34, 20, 32, 14, 3, 4
2021/4/27, 53, 19, 32, 12, 3, 3
2021/4/28, 48, 36, 23, 14, 4, 5
2021/4/29, 74, 20, 35, 16, 4, 4
2021/4/30, 44, 21, 35, 17, 4, 5
2021/5/1, 44, 16, 31, 8, 3, 4
2021/5/2, 30, 12, 34, 10, 3, 4
2021/5/3, 34, 17, 40, 13, 3, 4
2021/5/4, 47, 18, 40, 10, 3, 4
2021/5/5, 34, 8, 31, 6, 3, 3
2021/5/6, 18, 12, 22, 11, 3, 4
2021/5/7, 29, 10, 30, 9, 3, 3
2021/5/8, 27, 16, 37, 15, 3, 4
2021/5/9, 41, 20, 32, 18, 4, 4
2021/5/10, 27, 55, 29, 22, 4, 4
2021/5/11, 38, 18, 21, 16, 4, 4
2021/5/12, 44, 8, 15, 8, 3, 3
2021/5/13, 21, 4, 24, 8, 3, 3
2021/5/14, 9, 13, 27, 13, 3, 4
2021/5/15, 29, 15, 27, 13, 3, 4
2021/5/16, 33, 11, 19, 15, 3, 4
2021/5/17, 25, 7, 22, 7, , 3
2021/5/18, 10, 11, 19, 13, , 4
2021/5/19, 20, 10, 23, 12, , 4
2021/5/20, 30, 11, 32, 10, 4, 4
2021/5/21, 26, 11, 24, 11, 4, 4
2021/5/22, 20, 14, 20, 13, 4, 4
2021/5/23, 32, 9, 17, 11, 4, 4
2021/5/25, 12, 14, 32, 13, 4, 4
2021/5/26, 20, 14, 24, 16, 4, 4
2021/5/27, 20, 8, 26, 7, 4, 3
2021/5/28, 18, 9, 25, 6, 4, 3
2021/5/29, 21, 10, 23, 7, 4, 4
2021/5/30, 18, 11, 19, 12, 4, 4
2021/5/31, 24, 12, 24, 12, 4, 4
2021/6/1, 28, 17, 26, 19, 4, 5
2021/6/2, 35, 22, 31, 18, 5, 5
2021/6/3, 38, 20, 43, , , 4
2021/6/4, 44, 19, 41, , , 3
2021/6/5, 46, 18, 34, , , 3
2021/6/6, 48, 17, 34, 29, , 4
2021/6/7, 45, 16, 39, 16, , 3
2021/6/8, 42, 20, 46, 17, , 3
2021/6/9, 49, 23, 31, 15, , 4
2021/6/10, 52, 13, 32, 12, , 3
2021/6/11, 33, 14, 36, 6, , 3
2021/6/12, 38, 10, 24, 3, , 3
2021/6/13, 24, 9, 21, 6, , 2
2021/6/14, 22, 14, 28, 8, , 3
2021/6/15, 25, 15, 31, 16, , 4
2021/6/16, 31, 16, 29, 14, , 3
2021/6/17, 36, 16, 34, 14, 1, 3
2021/6/18, 38, 17, 37, 14, 1, 4
2021/6/19, 38, 13, 41, 10, 1, 3
2021/6/20, 31, 19, 29, 15, 3, 4
2021/6/21, 41, 36, 39, 11, 5, 4
2021/6/22, 59, 32, 52, 15, 5, 4
2021/6/23, 63, 38, 44, 14, 5, 4
2021/6/24, 65, 25, 36, 10, 5, 4
2021/6/25, 44, 12, 30, 7, 5, 3
2021/6/26, 28, 10, 44, 6, 5, 3
2021/6/27, 29, 10, 50, 10, 5, 4
2021/6/28, 33, 20, 50, 10, 7, 3
2021/6/29, 41, 15, 33, 7, , 3
2021/6/30, 17, 8, 27, 5, , 3
2021/1/4, 68, 17, 15, 7, 2, 1
2021/1/5, 58, 25, 8, 17, 2, 3
2021/1/6, 69, 18, 11, 13, 2, 3
2021/1/7, 45, 22, 7, 15, 2, 2
2021/1/8, 74, 30, 7, 14, 2, 3
2021/1/9, 78, 30, 11, 12, 2, 3
2021/1/10, 96, 29, 8, 16, 2, 3
2021/1/11, 85, 40, 11, 20, 2, 4
2021/1/12, 111, 15, 20, 10, 2, 1
2021/1/13, 45, 10, 20, 10, 2, 2
2021/1/14, 35, 15, 17, 10, 2, 2
2021/1/15, 54, 12, 22, 7, 2, 2
2021/1/16, 51, 17, 19, 7, 2, 2
2021/1/17, 64, 25, 15, 12, 2, 4
2021/1/18, 72, 26, 10, 22, 2, 5
2021/1/19, 81, 21, 18, 23, 3, 5
2021/1/20, 70, 15, 19, 16, 1, 3
2021/1/21, 39, 19, 13, 20, 2, 4
2021/1/22, 53, 22, 6, 22, 2, 4
2021/1/23, 74, 13, 22, 9, 1, 2
2021/1/24, 46, 11, 22, 7, 1, 2
2021/1/25, 39, 14, 16, 9, 1, 2
2021/1/26, 53, 17, 18, 8, 1, 2
2021/1/27, 54, 21, 3, 21, 1, 4
2021/1/28, 68, 23, , 19, 2, 5
2021/1/29, 70, 9, , 9, 2, 3
2021/1/30, 23, 17, , 10, 2, 3
2021/1/31, 63, 24, , 20, 3, 5
2021/2/1, 68, 32, , 14, 3, 4
2021/2/2, 90, 38, 4, 14, 3, 6
2021/2/3, 92, 21, , 15, 2, 4
2021/2/4, 31, 28, , 23, 2, 5
2021/2/5, 72, 24, , 8, 2, 4
2021/2/6, 68, 22, , 8, 2, 4
2021/2/7, 68, 17, 16, 9, 2, 4
2021/2/8, 61, 18, 6, 18, 2, 5
2021/2/9, 66, 16, 8, 17, 3, 6
2021/2/10, 63, 33, 25, 8, 3, 5
2021/2/11, 94, 40, 24, 6, 2, 3
2021/2/12, 42, 18, 26, 4, 3, 3
2021/2/13, 58, 21, 30, 3, 3, 3
2021/2/14, 57, 22, 26, 6, 3, 3
2021/2/15, 59, 34, 13, 9, 3, 5
2021/2/16, 93, 25, 22, 6, 5, 4
2021/2/17, 89, 19, 23, 6, 3, 4
2021/2/18, 50, 52, 11, 7, 3, 6
2021/2/19, 140, , , , 3, 
2021/2/20, 119, 34, 16, 6, 3, 4
2021/2/21, 87, 38, 16, 8, 3, 5
2021/2/22, 100, 44, 12, 9, 3, 7
2021/2/23, 109, 55, 6, 11, 4, 10
2021/2/24, 118, 66, 13, 11, 9, 10
2021/2/25, 140, 67, 10, 10, 7, 8
2021/2/26, 145, 24, 24, 3, 3, 3
2021/2/27, 50, 15, 25, 4, 3, 3
2021/2/28, 54, 20, 22, 5, 3, 3
2021/3/1, 53, 32, 24, 7, 3, 5
2021/3/2, 73, 42, 26, 9, 3, 7
2021/3/3, 89, 48, 14, 9, 4, 6
2021/3/4, 107, 27, 22, 5, 3, 4
2021/3/5, 76, 13, 27, 4, 3, 3
2021/3/6, 41, 21, 32, 6, 5, 5
2021/3/7, 70, 24, 25, 6, 4, 5
2021/3/8, 87, 18, 27, 17, , 4
2021/3/9, 57, 20, 28, 31, , 4
2021/3/10, 65, 28, 27, 35, , 4
2021/3/11, 76, 21, 26, , , 4
2021/3/12, 47, 9, 31, , , 3
2021/3/13, 29, 11, 24, , , 3
2021/3/14, 28, 8, 26, , , 3
2021/3/15, 38, 15, 24, , , 3
2021/3/16, 49, 16, 21, , , 4
2021/3/17, 47, 15, 22, 24, , 4
2021/3/18, 55, 15, 22, , , 4
2021/3/19, 49, 19, 26, , 3, 4
2021/3/20, 69, 11, 28, , 3, 3
2021/3/21, 50, 12, 23, , 3, 4
2021/3/22, 49, 16, 26, 51, 3, 4
2021/3/23, 51, 18, 21, 14, 3, 4
2021/3/24, 59, 30, 26, 19, 4, 5
2021/3/25, 79, 43, 31, 24, 4, 6
2021/3/26, 100, 33, 38, 18, 4, 5
2021/3/27, 77, 11, 32, 6, 2, 3
2021/3/28, 17, 20, 32, 19, 2, 4
2021/3/29, 57, 24, 23, 12, 2, 5
2021/3/30, 48, 28, 30, 15, 2, 5
2021/3/31, 58, 27, 39, 19, 2, 4
2020/10/1, 58, 20, 19, 17, 2, 5
2020/10/2, 62, 19, 22, 17, 3, 4
2020/10/3, 51, 18, 30, 10, 2, 4
2020/10/4, 30, 11, 25, 15, 2, 4
2020/10/5, 29, 14, 26, 15, 2, 4
2020/10/6, 31, 13, 17, 14, 2, 4
2020/10/7, 33, 8, 19, 9, 2, 3
2020/10/8, 26, 14, 15, 21, 2, 5
2020/10/9, 37, 15, 19, 18, 2, 5
