date, pm25, pm10, o3, no2, so2, co
2019/8/26, 48, 20, 10, 8, , 1
2019/8/27, 49, 23, 10, 14, , 2
2019/8/28, 47, 27, 10, 16, , 2
2019/8/29, 46, 24, 10, 20, , 2
2019/8/30, 46, 19, 10, 8, , 2
2019/8/31, 47, 21, 10, 9, , 1
2019/9/1, 49, 18, 10, 16, , 2
2019/9/2, 47, 5, 34, 7, , 1
2019/9/3, 13, 10, 61, 13, , 1
2019/9/4, 25, 15, 64, 18, , 1
2019/9/5, 31, 14, 65, 16, , 1
2019/9/6, 32, 14, 42, 10, 1, 1
2019/9/7, 44, 16, 49, 7, 1, 1
2019/9/8, 56, 17, 38, 13, 1, 1
2019/9/9, 50, 8, 49, 13, 1, 1
2019/9/10, 22, 9, 56, 13, 1, 1
2019/9/11, 23, 10, 61, 13, 1, 1
2019/9/12, 21, 9, 47, 13, 1, 1
2019/9/13, 20, 8, 45, 8, , 1
2019/9/14, 19, 10, 50, 9, , 1
2019/9/15, 23, 15, 61, 16, , 1
2019/9/16, 37, 10, 45, 9, , 1
2019/9/17, 27, 9, 41, 11, , 
2019/9/18, 17, 10, 17, 23, , 
2019/9/19, 18, 9, 16, 24, , 1
2019/9/20, 18, 11, 17, 25, , 1
2019/9/21, 22, 15, 26, 23, , 1
2019/9/22, 36, 20, 14, 27, , 2
2019/9/23, 44, 21, 25, 25, , 2
2019/9/24, 45, 33, 40, 15, , 2
2019/9/25, 72, 11, 41, 7, , 1
2019/9/26, 26, 16, 37, 17, , 2
2019/9/27, 32, 9, 39, 11, , 1
2019/9/28, 23, 7, 43, 8, , 1
2019/9/29, 20, 21, 33, 11, , 1
2019/9/30, 32, 3, 27, 3, , 
2019/6/25, 41, 16, 54, 10, 2, 3
2019/6/26, 45, 16, 56, 10, 2, 3
2019/6/27, 41, 10, 47, 8, 2, 1
2019/6/28, 20, 9, 47, 7, 2, 1
2019/6/29, 26, 11, 48, 8, 2, 2
2019/6/30, 26, 16, 43, 12, , 2
2022/9/1, , 8, 25, 8, 2, 2
2022/9/25, , 15, , , , 5
2022/5/31, , 17, 40, 10, 1, 2
2022/6/21, , 26, , 8, , 2
2022/4/3, , 22, 33, 12, 1, 2
2021/10/29, , 40, 27, 20, 2, 4
2021/7/18, , 15, 18, 12, 1, 3
2021/8/24, , 14, 37, 5, 1, 2
2021/8/29, , 14, 29, 9, 2, 2
2021/5/24, , 7, 16, 5, 3, 3
2020/8/28, , 32, 40, 14, 3, 3
2020/8/29, , 26, 38, 15, 3, 4
2020/8/30, , 22, 28, 8, 3, 2
2020/8/31, , 11, 23, 8, 3, 2
2020/9/1, , 7, 28, 6, 3, 2
2020/9/2, , 16, 33, 10, 3, 3
2020/9/3, , 18, 39, 10, 3, 3
2020/9/4, , 20, 37, 18, 3, 4
2020/9/5, , 20, 42, 11, 3, 4
2020/9/6, , 12, 30, 6, 3, 3
2020/3/31, , 22, 30, 13, 2, 4
2020/1/2, , 42, 1, 27, 4, 7
2020/1/3, , 27, 6, 14, 3, 5
2020/1/4, , 27, 21, 13, 3, 5
2020/1/5, , 9, 19, 5, 3, 4
2020/1/6, , 23, 10, 22, 3, 6
2020/1/7, , 42, 11, 29, 3, 10
2020/1/8, , 46, 5, 27, 3, 8
2020/1/9, , 59, 4, 19, 2, 9
2020/1/10, , 45, 4, 18, 4, 7
2020/1/11, , 32, 13, 15, 3, 6
2020/1/12, , 42, 3, 24, 3, 11
2020/1/13, , 24, 2, 15, 2, 5
2020/1/14, , 27, 4, 12, 4, 3
2020/1/15, , 28, 5, 13, 4, 3
2020/1/16, , 33, 4, 14, 4, 3
2020/1/17, , 36, 8, 17, 2, 4
2020/1/18, , 30, 10, 13, 3, 3
2020/1/19, , 37, 6, 17, 4, 6
2020/1/20, , 46, 1, 20, 4, 8
2019/12/22, , 4, 20, 6, 1, 2
2019/12/23, , 7, 22, 6, 1, 3
2019/12/24, , 9, 17, 7, 1, 3
2019/12/25, , 6, 19, 5, 1, 3
2019/12/26, , 9, 16, 7, 1, 3
2019/12/27, , 7, 15, 4, 1, 3
2019/7/9, , 7, 40, 8, , 
2019/7/29, , 14, 48, 7, , 2
2019/8/7, , 11, 9, 9, , 1
2019/6/24, , 15, 45, 6, 1, 3
2022/4/1, , , 14, , 2, 
2022/4/2, , , 17, , 2, 
2021/10/27, , , 15, , 3, 
2021/10/28, , , 21, , 3, 
2020/2/12, , , 27, , 2, 
2020/2/13, , , 23, , 2, 
2020/2/14, , , 19, , 2, 
2020/2/15, , , 20, , 2, 
2020/2/16, , , 24, , 5, 
2020/2/17, , , 9, , 4, 
2020/2/18, , , 18, , 4, 
2019/7/27, , , 38, 5, , 1
2019/7/28, , , 37, 9, , 1
2019/8/6, , , 9, 14, , 1
2022/6/20, , , , 3, , 2
