date, pm25, pm10, o3, no2, so2, co
2015/2/5, , 32, 19, 10, 1, 3
2015/2/6, , 17, 20, 11, 1, 4
2015/2/7, , 21, 23, 7, 1, 3
2015/2/8, , 22, 18, 12, , 3
2015/2/9, , 11, 10, 13, , 4
2015/2/10, , 13, 8, 21, 1, 6
2015/2/11, , 34, 17, 13, 1, 5
2015/2/12, , 39, 20, 22, 2, 7
2015/2/13, , 51, 24, 19, 2, 7
2015/2/14, , 51, 18, 18, 3, 7
2015/2/15, , 48, 14, 21, 2, 6
2015/2/16, , 44, 12, 11, 9, 3
2015/2/17, , 28, 15, 24, 2, 4
2015/2/18, , 42, 4, 27, 1, 5
2015/2/19, , 50, 2, 29, 1, 12
2015/2/20, , 82, , , , 
2014/10/1, , 55, , , , 
2014/10/8, , 16, 23, 6, , 6
2014/10/9, , 19, 26, 10, , 6
2014/10/10, , 26, 25, 9, 1, 6
2014/10/11, , 31, 27, 11, , 6
2014/10/12, , 36, 25, 13, , 7
2014/10/13, , 38, 19, 12, , 6
2014/10/14, , 36, 6, 12, , 7
2014/10/15, , 30, 17, 15, , 7
2014/10/16, , 27, 11, 13, , 7
2014/10/17, , 24, 20, 11, , 7
2014/10/18, , 14, 23, 9, , 7
2014/10/19, , 27, 15, 15, , 7
2014/10/20, , 20, 4, 17, , 8
2014/10/21, , 38, , , , 
2014/11/4, , 28, 19, 13, 1, 4
2014/11/5, , 41, 12, 12, 1, 5
2014/11/6, , 39, 8, 13, 1, 6
2014/11/7, , 49, 4, 11, 1, 6
2014/11/8, , 43, 11, 8, 1, 5
2014/11/9, , 46, 10, 10, 1, 5
2014/11/10, , 39, 7, 12, 1, 5
2014/11/11, , 39, 10, 12, 1, 5
2014/11/12, , 40, 14, 17, 1, 5
2014/11/13, , 50, 4, 22, 3, 7
2014/11/14, , 61, 2, 7, , 2
2014/11/15, , 33, 2, 5, , 2
2014/11/16, , 21, 2, 7, , 2
2014/11/17, , 19, 2, 7, , 2
2014/11/18, , 21, 2, 11, , 2
2014/11/19, , 19, 2, 11, , 2
2014/11/20, , 15, 2, 17, 1, 4
2014/11/21, , 33, 2, 18, 1, 5
2014/11/22, , 52, 2, 17, 1, 4
2014/11/23, , 43, 2, 14, , 2
2014/11/24, , 30, 2, 9, , 2
2014/11/25, , 30, 2, 11, 1, 3
2014/11/26, , 43, 2, 6, , 2
2014/11/27, , 33, 2, 8, , 2
2014/11/28, , 24, 2, 6, , 2
2014/11/29, , 29, , , , 
2014/12/1, , 15, 7, 7, , 1
2014/12/2, , 12, 7, 9, , 1
2014/12/3, , 15, 7, 12, , 2
2014/12/4, , 24, 7, 14, , 2
2014/12/5, , 39, 7, 12, , 3
2014/12/6, , 38, 7, 13, , 3
2014/12/7, , 30, 7, 14, , 3
2014/12/8, , 25, 7, 12, , 2
2014/12/9, , 20, 7, 18, , 2
2014/12/10, , 31, 7, 17, , 2
2014/12/11, , 36, , 10, , 3
2014/12/12, , 35, , 12, , 4
2014/12/13, , 50, , 11, , 4
2014/12/14, , 55, , 13, , 5
2014/12/15, , 56, , 13, , 5
2014/12/16, , 64, , 17, , 4
2014/12/17, , 41, , 16, , 5
2014/12/18, , 49, , 11, , 4
2014/12/19, , 30, , 9, , 3
2014/12/20, , 18, , 6, , 3
2014/12/21, , 9, , 16, , 4
2014/12/22, , 20, , 16, , 4
2014/12/23, , 19, , 8, , 4
2014/12/24, , 21, , 5, , 4
2014/12/25, , 13, , 7, , 3
2014/12/26, , 6, , 10, , 4
2014/12/27, , 12, , 4, , 4
2014/12/28, , 22, , , , 
2014/7/1, , 10, 41, 14, , 
2014/7/2, , 17, 35, 9, , 
2014/7/3, , 18, 41, 13, , 1
2014/7/4, , 17, 40, 9, 1, 1
2014/7/5, , 18, 41, 9, , 1
2014/7/6, , 28, 50, 12, , 2
2014/7/7, , 34, 22, 12, , 2
2014/7/8, , 33, , , , 
2014/7/11, , 17, 34, 7, , 1
2014/7/12, , 17, 38, 5, , 1
2014/7/13, , 15, 42, 8, , 1
2014/7/14, , 11, 40, 11, , 2
2014/7/15, , 20, 39, 11, , 2
2014/7/16, , 21, , , , 
2014/7/18, , 10, , , , 
2014/7/22, , 20, 30, 9, 1, 2
2014/7/23, , 11, 34, 13, , 2
2014/7/24, , 17, 40, 15, , 2
2014/7/25, , 18, 39, 11, , 2
2014/7/26, , 21, 27, 7, , 2
2014/7/27, , 16, 31, 8, , 2
2014/7/28, , 14, 23, 8, , 2
2014/7/29, , 24, 29, 6, , 3
2014/7/30, , 78, 27, 8, , 2
2014/7/31, , 23, 28, 13, , 3
2014/8/1, , 19, 27, 10, , 2
2014/8/2, , 22, 35, 9, , 2
2014/8/3, , 24, 20, 14, , 3
2014/8/4, , 20, 36, 11, , 3
2014/8/5, , 19, 25, 11, , 3
2014/8/6, , 15, 23, 15, , 3
2014/8/7, , 19, 35, 14, , 4
2014/8/8, , 31, 37, 9, , 3
2014/8/9, , 18, 33, 8, , 3
2014/8/10, , 26, 28, 9, , 3
2014/8/11, , 27, 26, 7, , 3
2014/8/12, , 12, 32, 6, , 3
2014/8/13, , 17, 7, 13, , 4
2014/8/14, , 13, 21, 12, , 4
2014/8/15, , 13, 28, 5, , 4
2014/8/16, , 8, 23, 6, , 4
2014/8/17, , 6, 33, 10, , 4
2014/8/18, , 15, 36, 9, , 3
2014/8/19, , 19, 23, 11, , 3
2014/8/20, , 19, 31, 12, , 3
2014/8/21, , 13, 39, 8, , 2
2014/8/22, , 12, 21, 14, , 3
2014/8/23, , 17, 32, 3, , 2
2014/8/24, , 8, 38, 6, , 2
2014/8/25, , 12, 27, 10, , 2
2014/8/26, , 15, 28, 8, , 3
2014/8/27, , 14, 27, 18, , 3
2014/8/28, , 13, 28, 21, , 4
2014/8/29, , 26, 45, 14, , 3
2014/8/30, , 23, 27, 9, , 3
2014/8/31, , 16, 24, 8, , 3
2014/9/1, , 20, 18, 8, , 3
2014/9/2, , 17, 96, 7, , 3
2014/9/3, , 23, 36, 13, , 3
2014/9/4, , 38, 34, 9, , 3
2014/9/5, , 33, 32, 11, , 3
2014/9/6, , 30, 27, 12, , 3
2014/9/7, , 22, 32, 20, , 4
2014/9/8, , 29, 36, 18, , 4
2014/9/9, , 38, 13, 15, , 4
2014/9/10, , 35, 15, 7, , 3
2014/9/11, , 24, 19, 5, , 3
2014/9/12, , 23, 27, 5, , 3
2014/9/13, , 16, 28, 4, , 3
2014/9/14, , 15, 26, 8, , 4
2014/9/15, , 11, , , , 
2014/9/24, , 21, 19, 16, , 4
2014/9/25, , 24, 17, 8, , 4
2014/9/26, , 18, 14, 10, , 5
2014/9/27, , 13, 29, 10, , 4
2014/9/28, , 15, 32, 13, , 6
2014/9/29, , 30, 33, 18, 2, 6
2014/9/30, , 29, 21, 23, , 8
2014/4/1, , 35, 38, 13, 3, 
2014/4/2, , 35, 40, 11, 3, 
2014/4/3, , 42, 26, 15, 3, 
2014/4/4, , 50, 32, 7, 3, 
2014/4/5, , 39, 21, 4, 3, 
2014/4/6, , 41, , 10, 2, 
2014/4/7, , 36, , 13, 2, 
2014/4/8, , 41, , 4, 1, 
2014/4/9, , 14, , 13, 1, 
2014/4/10, , 16, 31, 8, 1, 
2014/4/11, , 12, 36, 8, 3, 
2014/4/12, , 14, 36, 5, 2, 
2014/4/13, , 20, 15, 12, 2, 
2014/4/14, , 26, 26, 5, 1, 
2014/4/15, , 9, 29, 8, 1, 
2014/4/16, , 11, 28, 8, 1, 
2014/4/17, , 14, 38, 9, 1, 
2014/4/18, , 17, 36, 6, 2, 
2014/4/19, , 21, 34, 5, 2, 
2014/4/20, , 12, 41, 8, 2, 
2014/4/21, , 21, 16, 15, 2, 
2014/4/22, , 33, 33, 14, 2, 
2014/4/23, , 33, 32, 12, 2, 
2014/4/24, , 17, 25, 7, 1, 
2014/4/25, , 17, 27, 8, 1, 
2014/4/26, , 24, 41, 6, 1, 
2014/4/27, , 22, 34, 14, 1, 
2014/4/28, , 25, 34, 11, 1, 
2014/4/29, , 20, 39, 10, 1, 
2014/6/26, , 41, 39, 11, , 
2014/6/27, , 39, 42, 11, , 
2014/6/28, , 17, 41, 6, , 
2014/6/29, , 19, 22, 7, , 
2014/6/30, , 14, 38, 7, , 
2014/1/1, , 38, 11, 3, 7, 
2014/1/2, , 45, 3, 6, 3, 
2014/1/3, , 53, 5, 3, 3, 
2014/1/4, , 57, 9, 3, 4, 
2014/1/5, , 38, 4, 7, 4, 7
2014/1/6, , 34, 4, 4, 3, 4
2014/1/7, , 38, 6, 2, 2, 4
2014/1/8, , 15, 8, 4, 2, 3
2014/1/9, , 14, 12, 5, 3, 2
2014/1/10, , 17, 11, 6, 4, 3
2014/1/11, , 35, 22, 4, 4, 1
2014/1/12, , 20, 11, 11, 6, 4
2014/1/13, , 40, 13, 5, 7, 3
2014/1/14, , 36, 4, 7, 5, 3
2014/1/15, , 26, 6, 8, 5, 5
2014/1/16, , 35, 15, 4, 4, 3
2014/1/17, , 33, 7, 6, 4, 4
2014/1/18, , 41, 5, 5, 3, 4
2014/1/19, , 36, 9, 4, 3, 4
2014/1/20, , 29, 3, 5, 2, 5
2014/1/21, , 26, 2, 5, 3, 6
2014/1/22, , 17, 11, 5, 5, 7
2014/1/23, , 40, 16, 3, 2, 6
2014/1/24, , 26, 15, 5, 4, 8
2014/1/25, , 36, 18, 7, 5, 10
2014/1/26, , 57, 12, 10, 7, 14
2014/1/27, , 87, 27, 10, 6, 13
2014/1/28, , 73, 25, 5, 8, 12
2014/1/29, , 61, 28, 4, 12, 12
2014/1/30, , 57, 31, 1, 11, 11
2014/1/31, , 29, 27, 1, 8, 12
2014/2/1, , 25, 25, 3, 5, 14
2014/2/2, , 29, 31, 12, 7, 18
2014/2/3, , 49, 31, 9, 7, 17
2014/2/4, , 48, 33, 4, 12, 16
2014/2/5, , 47, 17, 6, 8, 18
2014/2/6, , 58, 11, 5, 5, 19
2014/2/7, , 56, 7, 7, 6, 24
2014/2/8, , 60, 13, 4, 4, 19
2014/2/9, , 29, 26, 4, 3, 18
2014/2/10, , 9, 4, 10, 5, 20
2014/2/11, , 35, 11, 5, 9, 
2014/2/12, , 22, 23, 3, 3, 
2014/2/13, , 19, 21, 6, 3, 
2014/2/14, , 23, 28, 5, 4, 
2014/2/15, , 25, 20, 4, 4, 
2014/2/16, , 24, 16, 8, 3, 
2014/2/17, , 18, 18, 7, 4, 
2014/2/18, , 34, 12, 4, 4, 
2014/2/19, , 41, 23, 5, 4, 
2014/2/20, , 28, 7, 5, 3, 
2014/2/21, , 38, 12, 5, 4, 
2014/2/22, , 34, 22, 4, 4, 
2014/2/23, , 23, 21, 7, 4, 
2014/2/24, , 27, 12, 5, 4, 
2014/2/25, , 41, 23, 3, 7, 
2014/2/26, , 31, 24, 3, 8, 
2014/2/27, , 40, 15, 5, 4, 
2014/2/28, , 40, 26, 3, 4, 
2014/3/1, , 27, 29, 3, 5, 
2014/3/2, , 32, 14, 4, 4, 
2014/3/3, , 34, 18, 4, 4, 
2014/3/4, , 32, 22, 6, 4, 
2014/3/5, , 24, 19, 5, 2, 
2014/3/6, , 25, 15, 5, 2, 
2014/3/7, , 24, 27, 4, 2, 
2014/3/8, , 18, 28, 3, 2, 
2014/3/9, , 24, 27, 2, 2, 
2014/3/10, , 19, , , , 
2014/3/14, , 52, 33, 7, 4, 
2014/3/15, , 55, 22, 1, 2, 
2014/3/16, , 11, 26, 3, 2, 
2014/3/17, , 15, 31, 8, 3, 
2014/3/18, , 31, 26, 10, 2, 
2014/3/19, , 23, 35, 9, 2, 
2014/3/20, , 16, 39, 13, 5, 
2014/3/21, , 26, 38, 9, 2, 
2014/3/22, , 30, 35, 3, 2, 
2014/3/23, , 24, 20, 9, 1, 
2014/3/24, , 19, 27, 11, 2, 
2014/3/25, , 14, 29, 18, 3, 
2014/3/26, , 29, 30, 12, 3, 
2014/3/27, , 18, 33, 13, 2, 
2014/3/28, , 23, 42, 9, 2, 
2014/3/29, , 33, 45, 13, 3, 
2014/3/30, , 26, 39, 24, 3, 
2014/3/31, , 46, 53, 17, 10, 
2021/2/20, , , 23, 5, 2, 6
2021/2/21, , , 21, 13, 2, 7
2017/10/26, , , 17, 13, , 8
2017/10/27, , , 20, 4, , 5
2017/10/28, , , 27, 3, , 5
2017/10/29, , , 23, 5, , 5
2017/12/23, , , 14, 5, , 6
2017/12/24, , , 11, 11, , 8
2017/8/15, , , 60, 20, 1, 5
2017/9/13, , , 37, 2, 1, 4
2016/12/20, , , 26, 7, , 5
2016/7/3, , , 37, 4, 1, 3
2016/5/29, , , 31, 7, , 3
2016/5/30, , , 38, 8, 1, 3
2016/1/3, , , 11, 10, 4, 5
2014/10/7, , , 12, 10, , 6
2014/11/3, , , 20, 8, 3, 3
2014/11/30, , , 7, 6, 1, 1
2014/7/10, , , 10, 15, , 2
2014/7/17, , , 18, 12, , 2
2014/7/21, , , 16, 9, , 2
2014/9/23, , , 32, 15, 1, 4
2014/4/30, , , 40, 13, 1, 
2014/5/1, , , 43, 13, 1, 
2014/5/2, , , 34, 7, 1, 
2014/5/3, , , 27, 5, 1, 
2014/5/4, , , 36, 9, 1, 
2014/5/5, , , 47, 12, 1, 
2014/5/6, , , 49, 6, 1, 
2014/5/7, , , 34, 8, 1, 
2014/5/8, , , 33, 17, 1, 
2014/5/9, , , 38, 13, 1, 
2014/5/10, , , 22, 11, 1, 
2014/5/11, , , 31, 5, 1, 
2014/5/12, , , 21, 12, 1, 
2014/5/13, , , 24, 7, 1, 
2014/5/14, , , 25, 7, 1, 
2014/5/15, , , 25, 7, 1, 
2014/5/16, , , 23, 7, 1, 
2014/5/17, , , 23, 4, 1, 
2014/5/18, , , 27, 10, 1, 
2014/5/19, , , 41, 10, 1, 
2014/5/20, , , 43, 11, 1, 
2014/5/21, , , 42, 7, 2, 
2014/5/22, , , 40, 5, 2, 
2014/5/23, , , 40, 11, 2, 
2014/5/24, , , 34, 8, 1, 
2014/5/25, , , 34, 9, 1, 
2014/5/26, , , 34, 7, 2, 
2014/5/27, , , 34, 6, 1, 
2014/5/28, , , 22, 7, 1, 
2014/5/29, , , 10, 8, 1, 
2014/5/30, , , 16, 8, 1, 
2014/5/31, , , 30, 10, 1, 
2014/6/1, , , 28, 13, 1, 
2014/6/2, , , 33, 14, 1, 
2014/6/3, , , 38, 13, 1, 
2014/6/4, , , 34, 18, 1, 
2014/6/5, , , 43, 9, 1, 
2014/6/6, , , 62, 13, 1, 
2014/6/7, , , 32, 14, 1, 
2014/6/8, , , 41, 7, 1, 
2014/6/9, , , 49, 14, 1, 
2014/6/10, , , 55, 9, 1, 
2014/6/11, , , 51, 9, 1, 
2014/6/12, , , 40, 8, 1, 
2014/6/13, , , 32, 5, 1, 
2014/6/14, , , 34, 4, 1, 
2014/6/15, , , 32, 7, 1, 
2014/6/16, , , 36, 6, 1, 
2014/6/17, , , 22, 17, 1, 
2014/6/18, , , 42, 14, 1, 
2014/6/19, , , 26, 3, 1, 
2014/6/20, , , 29, 3, 1, 
2014/6/21, , , 36, 7, 1, 
2014/6/22, , , 41, 11, 1, 
2014/6/23, , , 32, 11, 1, 
2014/6/24, , , 28, 11, 1, 
2014/6/25, , , 27, 6, 1, 
2013/12/31, , , 10, 1, 5, 
2014/3/13, , , 51, 9, 5, 
2014/12/31, , , , 9, , 5
2022/9/2, , , , , , 3
2022/9/3, , , , , , 3
