date, pm25, pm10, o3, no2, so2, co
2016/11/12, , 17, 15, 12, 1, 4
2016/11/13, , 18, 11, 22, 1, 6
2016/11/14, , 25, 4, 32, 2, 13
2016/11/15, , 50, 6, 24, 1, 7
2016/11/16, , 36, 7, 16, 2, 6
2016/11/17, , 34, 7, 16, 2, 7
2016/11/18, , 35, 4, 20, 2, 9
2016/11/19, , 47, 8, 16, 1, 6
2016/11/20, , 27, 10, 14, 2, 5
2016/11/21, , 23, 9, 18, 2, 6
2016/11/22, , 30, 8, 21, 2, 9
2016/11/23, , 38, 8, 20, 2, 8
2016/11/24, , 41, 9, 18, 2, 6
2016/11/25, , 45, 4, 16, 1, 8
2016/11/26, , 37, 20, 8, 1, 5
2016/11/27, , 13, 22, 7, 1, 2
2016/11/28, , 8, 22, 12, 1, 4
2016/11/29, , 12, 13, 18, 2, 6
2016/11/30, , 24, 14, 10, 1, 3
2016/12/1, , 11, 23, 6, 1, 3
2016/12/2, , 7, 20, 12, 1, 4
2016/12/3, , 15, 5, 33, 2, 14
2016/12/4, , 49, 5, 28, 2, 14
2016/12/5, , 59, 9, 21, 1, 10
2016/12/6, , 45, 3, 33, 2, 15
2016/12/7, , 62, 3, 20, 2, 9
2016/12/8, , 54, 6, 20, 2, 8
2016/12/9, , 39, 15, 19, 2, 7
2016/12/10, , 22, 21, 19, 2, 9
2016/12/11, , 31, 18, 7, 1, 3
2016/12/12, , 6, 11, 27, 2, 8
2016/12/13, , 29, 3, 28, 2, 8
2016/12/14, , 38, 2, 20, 1, 8
2016/12/15, , 41, 6, 28, 2, 13
2016/12/16, , 43, 3, 27, 2, 14
2016/12/17, , 57, 7, 14, 1, 7
2016/12/18, , 40, 4, 17, 1, 8
2016/12/19, , 37, 8, 20, 1, 7
2016/12/20, , 36, 7, 16, 2, 7
2016/12/21, , 29, 10, 18, 2, 6
2016/12/22, , 41, 9, 12, 1, 5
2016/12/23, , 35, 3, 15, 1, 7
2016/12/24, , 18, 12, 12, 1, 5
2016/12/25, , 11, 18, 5, 1, 3
2016/12/26, , 5, 25, 2, 1, 2
2016/12/27, , 5, 25, 2, 1, 2
2016/12/28, , 7, 22, 16, 1, 7
2016/12/29, , 18, 6, 28, 1, 12
2016/12/30, , 36, 6, 28, 1, 14
2016/12/31, , 52, 7, 18, 1, 11
2017/1/1, , 59, 10, 20, 1, 9
2016/7/1, , 21, , , , 
2016/7/4, , 8, 36, 22, 1, 3
2016/7/5, , 14, 34, 17, 1, 2
2016/7/6, , 14, 35, 15, 1, 2
2016/7/7, , 9, 43, 15, 1, 3
2016/7/8, , 15, 39, 9, 1, 3
2016/7/9, , 18, 36, 10, 1, 3
2016/7/10, , 13, 40, 12, 1, 3
2016/7/11, , 21, 49, 14, 2, 3
2016/7/12, , 27, 30, 8, 1, 3
2016/7/13, , 19, 22, 3, 1, 2
2016/7/14, , 3, 23, 2, 1, 2
2016/7/15, , 6, 17, 3, 1, 2
2016/7/16, , 7, 13, 3, 1, 3
2016/7/17, , 6, 26, 3, 1, 3
2016/7/18, , 10, 22, 3, 1, 3
2016/7/19, , 9, 25, 6, 1, 3
2016/7/20, , 10, 28, 10, 1, 3
2016/7/21, , 14, 17, 18, 1, 4
2016/7/22, , 18, 25, 9, 1, 4
2016/7/23, , 22, 30, 7, 1, 4
2016/7/24, , 18, 25, 8, 1, 4
2016/7/25, , 17, 29, 7, 1, 4
2016/7/26, , 15, 24, 10, 1, 4
2016/7/27, , 23, 9, 14, 1, 5
2016/7/28, , 13, 26, 12, 1, 5
2016/7/29, , 14, 27, 13, 1, 4
2016/7/30, , 17, 20, 10, 1, 4
2016/7/31, , 17, 24, 4, 1, 3
2016/8/1, , 9, 28, 5, 1, 3
2016/8/2, , 10, 24, 9, 1, 3
2016/8/3, , 11, 32, 14, 1, 4
2016/8/4, , 16, 24, 12, 1, 4
2016/8/5, , 22, 19, 3, 1, 3
2016/8/6, , 5, 22, 3, 1, 3
2016/8/7, , 7, 27, 9, 1, 3
2016/8/8, , 12, 22, 15, 1, 4
2016/8/9, , 18, 16, 6, 1, 3
2016/8/10, , 12, 21, 5, 1, 3
2016/8/11, , 8, 18, 7, 1, 3
2016/8/12, , 10, 8, 15, 1, 4
2016/8/13, , 12, 14, 12, 1, 4
2016/8/14, , 12, 27, 14, 1, 4
2016/8/15, , 14, 29, 12, 1, 4
2016/8/16, , 16, 24, 11, 1, 4
2016/8/17, , 14, 27, 12, 1, 4
2016/8/18, , 15, 31, 12, 1, 4
2016/8/19, , 18, 33, 10, 1, 4
2016/8/20, , 19, 22, 7, 1, 4
2016/8/21, , 19, 21, 6, 1, 3
2016/8/22, , 6, 26, 8, 1, 3
2016/8/23, , 12, 26, 10, 1, 3
2016/8/24, , 15, 26, 9, 1, 3
2016/8/25, , 12, 32, 11, 1, 3
2016/8/26, , 16, 36, 11, 1, 3
2016/8/27, , 23, 37, 10, 1, 3
2016/8/28, , 21, 36, 10, 1, 3
2016/8/29, , 25, 30, 9, 1, 3
2016/8/30, , 15, 32, 12, 2, 3
2016/8/31, , 15, 36, 16, 2, 4
2016/9/1, , 20, 33, 15, 1, 4
2016/9/2, , 21, 41, 13, 1, 4
2016/9/3, , 22, 39, 17, 2, 4
2016/9/4, , 25, 19, 10, 1, 3
2016/9/5, , 11, 15, 9, 1, 3
2016/9/6, , 7, 28, 11, 2, 4
2016/9/7, , 19, 31, 15, 2, 4
2016/9/8, , 25, 37, 15, 2, 4
2016/9/9, , 27, 37, 12, 2, 4
2016/9/10, , 26, 28, 14, 2, 4
2016/9/11, , 30, 37, 14, 2, 4
2016/9/12, , 30, 15, 17, 2, 4
2016/9/13, , 30, 8, 16, 2, 5
2016/9/14, , 27, 15, 14, 2, 4
2016/9/15, , 32, 9, 21, 2, 5
2016/9/16, , 29, 7, 15, 2, 4
2016/9/17, , 25, 22, 9, 1, 3
2016/9/18, , 8, 13, 10, 1, 4
2016/9/19, , 11, 19, 7, 1, 3
2016/9/20, , 13, 18, 12, 2, 3
2016/9/21, , 15, 15, 13, 2, 3
2016/9/22, , 15, 17, 18, 2, 4
2016/9/23, , 19, 23, 16, 2, 4
2016/9/24, , 21, 16, 15, 2, 5
2016/9/25, , 24, 13, 15, 2, 4
2016/9/26, , 20, 16, 15, 2, 4
2016/9/27, , 18, 7, 26, 2, 7
2016/9/28, , 32, 22, 21, 2, 4
2016/9/29, , 24, 12, 27, 2, 5
2016/9/30, , 30, 18, 20, 2, 5
2016/4/1, , 21, 30, 19, 1, 3
2016/4/2, , 11, 34, 21, 1, 3
2016/4/3, , 17, 29, 23, 1, 4
2016/4/4, , 33, 31, 30, 1, 5
2016/4/5, , 42, 30, 27, 1, 5
2016/4/6, , 53, 32, 21, 1, 4
2016/4/7, , 25, 20, 24, 1, 4
2016/4/8, , 42, 13, 14, 1, 4
2016/4/9, , 13, 16, 12, 1, 4
2016/4/10, , 8, 19, 14, 1, 4
2016/4/11, , 15, 35, 22, 1, 5
2016/4/12, , 25, 34, 26, 1, 5
2016/4/13, , 29, 27, 18, 1, 4
2016/4/14, , 19, 33, 17, 1, 3
2016/4/15, , 12, 37, 16, 1, 3
2016/4/16, , 17, 37, 17, 1, 3
2016/4/17, , 19, 28, 16, 1, 3
2016/4/18, , 15, 36, 15, 2, 3
2016/4/19, , 17, 32, 12, 1, 2
2016/4/20, , 15, 37, 21, 1, 3
2016/4/21, , 20, 41, 30, 1, 3
2016/4/22, , 24, 33, 26, 1, 4
2016/4/23, , 27, 22, 12, 1, 3
2016/4/24, , 10, 26, 13, 1, 2
2016/4/25, , 11, 32, 15, 1, 2
2016/4/26, , 9, 26, 18, 1, 3
2016/4/27, , 10, 26, 18, 1, 3
2016/4/28, , 8, 28, 17, 1, 3
2016/4/29, , 9, 42, 21, 1, 4
2016/4/30, , 15, 27, 17, 1, 4
2016/5/1, , 16, 25, 22, 1, 4
2016/5/2, , 14, 28, 17, 1, 3
2016/5/3, , 11, 33, 15, 1, 3
2016/5/4, , 12, 30, 16, 1, 3
2016/5/5, , 16, 38, 19, 1, 3
2016/5/6, , 12, 37, 16, 1, 3
2016/5/7, , 15, 34, 15, 1, 3
2016/5/8, , 12, 38, 18, 1, 3
2016/5/9, , 12, 21, 20, 1, 4
2016/5/10, , 11, 30, 21, 1, 4
2016/5/11, , 16, 16, 20, 1, 4
2016/5/12, , 19, 31, 15, 1, 4
2016/5/13, , 9, 25, 14, 1, 4
2016/5/14, , 8, 31, 12, 1, 3
2016/5/15, , 10, 33, 12, 1, 3
2016/5/16, , 8, 29, 14, 1, 3
2016/5/17, , 9, 35, 18, 1, 4
2016/5/18, , 13, 36, 20, 1, 4
2016/5/19, , 14, 40, 18, 1, 3
2016/5/20, , 14, 47, 19, 1, 4
2016/5/21, , 17, 50, 20, 1, 4
2016/5/22, , 22, 41, 20, 2, 4
2016/5/23, , 21, 24, 15, 1, 4
2016/5/24, , 13, 33, 12, 1, 4
2016/5/25, , 13, 40, 14, 2, 4
2016/5/26, , 18, 48, 21, 1, 3
2016/5/27, , 21, 11, 31, 1, 4
2016/5/28, , 34, , , , 
2016/5/30, , 24, 36, 24, 1, 3
2016/5/31, , 14, 35, 21, 1, 2
2016/6/1, , 14, 28, 15, 1, 2
2016/6/2, , 8, 33, 16, 1, 3
2016/6/3, , 9, 27, 17, 2, 3
2016/6/4, , 10, 28, 18, 2, 3
2016/6/5, , 14, 36, 17, 2, 2
2016/6/6, , 13, 45, 19, 2, 2
2016/6/7, , 12, 47, 23, 2, 2
2016/6/8, , 16, 42, 29, 2, 3
2016/6/9, , 23, 31, 22, 1, 3
2016/6/10, , 14, 35, 24, 2, 3
2016/6/11, , 16, 32, 17, 2, 3
2016/6/12, , 12, 22, 20, 1, 3
2016/6/13, , 13, 33, 18, 2, 3
2016/6/14, , 12, 22, 22, 2, 3
2016/6/15, , 12, 29, 20, 2, 3
2016/6/16, , 14, 34, 16, 2, 3
2016/6/17, , 17, 33, 17, 2, 2
2016/6/18, , 7, 34, 17, 2, 2
2016/6/19, , 11, 35, 16, 2, 3
2016/6/20, , 13, 36, 17, 2, 3
2016/6/21, , 12, 18, 19, 2, 3
2016/6/22, , 13, 36, 11, 2, 2
2016/6/23, , 12, 31, 15, 2, 3
2016/6/24, , 53, 30, 14, 2, 3
2016/6/25, , 36, 32, 13, 2, 2
2016/6/26, , 18, 29, 13, 2, 2
2016/6/27, , 13, 31, 14, 1, 2
2016/6/28, , 10, 39, 19, 1, 2
2016/6/29, , 13, 48, 26, 1, 3
2016/6/30, , 19, 33, 24, 1, 3
2016/1/4, , 36, 6, 21, 2, 9
2016/1/5, , 49, 12, 18, 3, 8
2016/1/6, , 50, 16, 23, 2, 8
2016/1/7, , 33, 3, 40, 1, 14
2016/1/8, , 58, 7, 24, 1, 9
2016/1/9, , 33, 8, 18, 1, 8
2016/1/10, , 18, 4, 20, 1, 9
2016/1/11, , 25, 18, 22, 1, 4
2016/1/12, , 9, 21, 15, 1, 3
2016/1/13, , 4, 17, , 1, 6
2016/1/14, , 16, 12, , 1, 6
2016/1/15, , 21, 15, , 1, 4
2016/1/16, , 12, 25, , 1, 3
2016/1/17, , 15, 23, , 1, 3
2016/1/18, , 12, 10, , 1, 12
2016/1/19, , 45, 17, , 1, 5
2016/1/20, , 29, 21, , 3, 5
2016/1/21, , 15, 16, , 2, 8
2016/1/22, , 35, 13, , 2, 12
2016/1/23, , 58, 5, , 2, 10
2016/1/24, , 67, 2, , 2, 10
2016/1/25, , 52, 1, , 2, 12
2016/1/26, , 46, 1, , 2, 12
2016/1/27, , 44, 1, 38, 3, 19
2016/1/28, , 58, 5, 26, 2, 15
2016/1/29, , 43, 2, 23, 2, 11
2016/1/30, , 35, 22, 17, 1, 8
2016/1/31, , 27, 17, 19, 2, 8
2016/2/1, , 11, 16, 24, 2, 9
2016/2/2, , 21, 20, 18, 1, 6
2016/2/3, , 13, 21, 11, 1, 5
2016/2/4, , 7, 21, 14, 1, 5
2016/2/5, , 8, 12, 28, 2, 10
2016/2/6, , 29, 19, 19, 2, 8
2016/2/7, , 25, 8, 26, 2, 9
2016/2/8, , 36, 16, 23, 1, 5
2016/2/9, , 19, 22, 15, , 3
2016/2/10, , 10, 22, 18, , 3
2016/2/11, , 9, 17, 29, 1, 8
2016/2/12, , 24, 14, 16, , 4
2016/2/13, , 13, 14, 19, , 5
2016/2/14, , 16, 8, 21, 1, 7
2016/2/15, , 19, 7, 21, , 6
2016/2/16, , 17, 10, 19, , 5
2016/2/17, , 18, 11, 21, 1, 7
2016/2/18, , 25, 16, 17, , 4
2016/2/19, , 8, 20, 17, , 5
2016/2/20, , 17, 14, 17, , 4
2016/2/21, , 10, 18, 27, , 6
2016/2/22, , 17, 8, 36, 1, 9
2016/2/23, , 38, 26, 16, 1, 4
2016/2/24, , 12, 17, 26, 1, 7
2016/2/25, , 24, 26, 17, , 4
2016/2/26, , 15, 27, 20, 1, 5
2016/2/27, , 24, 18, 15, 1, 4
2016/2/28, , 19, 13, 19, 1, 4
2016/2/29, , 21, 13, 13, , 4
2016/3/1, , 12, 23, 16, , 4
2016/3/2, , 15, 22, 16, 1, 4
2016/3/3, , 20, 24, 16, , 5
2016/3/4, , 18, 24, 24, 1, 6
2016/3/5, , 26, 15, 16, 1, 5
2016/3/6, , 23, 22, 17, , 4
2016/3/7, , 9, 17, 18, , 5
2016/3/8, , 16, 22, 24, 1, 7
2016/3/9, , 26, 24, 19, , 5
2016/3/10, , 22, 24, 15, 1, 4
2016/3/11, , 16, 24, 15, , 3
2016/3/12, , 22, 28, 10, 1, 3
2016/3/13, , 9, 31, 13, , 3
2016/3/14, , 11, 19, 15, , 4
2016/3/15, , 16, 21, 19, 1, 4
2016/3/16, , 19, 29, 25, 1, 7
2016/3/17, , 33, 35, 24, 1, 7
2016/3/18, , 34, 26, 14, 1, 3
2016/3/19, , 17, 20, 21, 1, 5
2016/3/20, , 24, 25, 22, 1, 6
2016/3/21, , 26, 28, 23, 1, 6
2016/3/22, , 22, 23, 23, 1, 5
2016/3/23, , 21, 29, 15, 1, 3
2016/3/24, , 15, 26, 28, 1, 5
2016/3/25, , 23, 21, 15, 1, 4
2016/3/26, , 15, 26, 18, 1, 5
2016/3/27, , 17, 29, 22, 1, 6
2016/3/28, , 25, 19, 27, 1, 7
2016/3/29, , 24, 24, 28, 1, 5
2016/3/30, , 14, 30, 27, 1, 5
2016/3/31, , 17, 28, 25, 1, 3
2015/10/1, , 11, 19, 25, 1, 5
2015/10/2, , 21, 22, 19, 1, 5
2015/10/3, , 27, 27, 19, 1, 6
2015/10/4, , 23, 10, 21, 1, 5
2015/10/5, , 19, 14, 19, 1, 5
2015/10/6, , 20, 15, 21, 1, 6
2015/10/7, , 27, 7, 19, 1, 5
2015/10/8, , 21, 6, 23, 1, 5
2015/10/9, , 21, 9, 15, 1, 5
2015/10/10, , 26, 15, 9, 1, 4
2015/10/11, , 18, 15, 11, 1, 4
2015/10/12, , 21, 7, 16, 1, 6
2015/10/13, , 25, 10, 10, 1, 5
2015/10/14, , 17, 10, 10, 1, 5
2015/10/15, , 15, 13, 11, 1, 5
2015/10/16, , 17, 12, 12, 1, 5
2015/10/17, , 15, 14, 12, 1, 7
2015/10/18, , 18, 7, 14, 1, 6
2015/10/19, , 19, 19, 7, 1, 5
2015/10/20, , 10, 15, 10, 1, 5
2015/10/21, , 14, 10, 16, 1, 9
2015/10/22, , 24, 12, 13, 1, 9
2015/10/23, , 26, 14, 17, 1, 8
2015/10/24, , 26, 10, 18, 1, 10
2015/10/25, , 33, 16, 17, 1, 7
2015/10/26, , 25, 19, 18, 1, 8
2015/10/27, , 26, 17, 14, 1, 7
2015/10/28, , 28, 16, 16, 4, 8
2015/10/29, , 36, 16, 19, 3, 10
2015/10/30, , 42, 12, 17, 2, 9
2015/10/31, , 45, 11, 19, 2, 9
2015/11/1, , 44, 9, 26, 2, 12
2015/11/2, , 53, 13, 23, 2, 12
2015/11/3, , 52, 13, 26, 2, 10
2015/11/4, , 47, 15, 20, 2, 10
2015/11/5, , 56, 16, 22, 3, 10
2015/11/6, , 54, 2, 26, 2, 13
2015/11/7, , 71, 7, 13, 2, 8
2015/11/8, , 47, 2, 13, 1, 7
2015/11/9, , 22, 18, 8, 1, 3
2015/11/10, , 10, 16, 8, 1, 3
2015/11/11, , 9, 15, 10, 1, 4
2015/11/12, , 15, 7, 18, 3, 9
2015/11/13, , 32, 22, 12, 1, 6
2015/11/14, , 25, 15, 16, 1, 4
2015/11/15, , 15, 13, 11, 1, 6
2015/11/16, , 20, 1, 23, 2, 17
2015/11/17, , 47, 19, 15, 1, 7
2015/11/18, , 26, 6, 24, 2, 7
2015/11/19, , 24, 15, 18, 1, 5
2015/11/20, , 18, 16, 8, 1, 3
2015/11/21, , 9, 11, 8, 1, 4
2015/11/22, , 14, 15, 17, 1, 8
2015/11/23, , 21, 10, 25, 2, 11
2015/11/24, , 36, 2, 20, 1, 14
2015/11/25, , 50, 9, , 1, 7
2015/11/26, , 31, 3, , 1, 9
2015/11/27, , 34, 11, , 1, 5
2015/11/28, , 23, 18, , 1, 4
2015/11/29, , 9, 20, , 1, 5
2015/11/30, , 13, 20, , 1, 3
2015/12/1, , 5, 20, , 1, 3
2015/12/2, , 8, 10, , 1, 6
2015/12/3, , 19, 7, 28, 1, 7
2015/12/4, , 31, 2, 18, 1, 9
2015/12/5, , 39, 10, 14, 1, 7
2015/12/6, , 21, 13, 17, 1, 7
2015/12/7, , 26, 6, 19, 1, 6
2015/12/8, , 19, 10, 15, 1, 5
2015/12/9, , 16, 4, 16, 1, 8
2015/12/10, , 23, 1, 19, 1, 13
2015/12/11, , 30, 1, 22, 1, 9
2015/12/12, , 30, 1, 16, 1, 9
2015/12/13, , 29, 2, 20, 1, 10
2015/12/14, , 31, 10, 19, 1, 7
2015/12/15, , 36, 4, 23, 1, 10
2015/12/16, , 50, 6, 17, 1, 5
2015/12/17, , 34, 3, 20, 1, 8
2015/12/18, , 49, 1, 16, 1, 8
2015/12/19, , 34, 6, 13, 1, 6
2015/12/20, , 25, 9, 16, 1, 7
2015/12/21, , 23, 1, 20, 1, 10
2015/12/22, , 28, 2, 20, 1, 10
2015/12/23, , 28, 5, 13, 1, 7
2015/12/24, , 20, 7, 14, 1, 7
2015/12/25, , 26, 2, 17, 1, 8
2015/12/26, , 21, 3, 17, 1, 10
2015/12/27, , 19, 1, 21, 1, 11
2015/12/28, , 25, 8, 16, 1, 9
2015/12/29, , 20, 20, 16, 2, 5
2015/12/30, , 14, , , , 
2015/7/1, , 20, 46, , , 
2015/7/2, , 24, 39, , , 
2015/7/3, , 15, 44, , , 
2015/7/4, , 17, 52, , , 
2015/7/5, , 23, 44, , , 
2015/7/6, , 27, 67, , , 
2015/7/7, , 35, 51, , , 
2015/7/8, , 35, 41, , , 1
2015/7/9, , 11, 41, , , 
2015/7/10, , 9, 47, , , 
2015/7/11, , 14, 57, , , 
2015/7/12, , 15, 43, , , 
2015/7/13, , 18, 35, , , 
2015/7/14, , 10, 40, , , 
2015/7/15, , 10, 51, , , 
2015/7/16, , 18, 54, , , 
2015/7/17, , 32, 60, , , 
2015/7/18, , 27, 61, , , 
2015/7/19, , 25, 39, , , 
2015/7/20, , 20, 54, , , 
2015/7/21, , 18, 57, , , 
2015/7/22, , 27, 61, , , 
2015/7/23, , 32, 55, , , 
2015/7/24, , 24, 53, , , 
2015/7/25, , 24, 41, , , 
2015/7/26, , 8, 29, , , 
2015/7/27, , 13, 24, , , 
2015/7/28, , 10, 25, , , 
2015/7/29, , 10, 28, , , 
2015/7/30, , 9, 36, , , 
2015/7/31, , 10, 42, , , 
2015/8/1, , 14, 28, , , 
2015/8/2, , 22, 37, 10, 1, 3
2015/8/3, , 20, 50, 14, 1, 3
2015/8/4, , 21, 35, 14, 1, 4
2015/8/5, , 32, 61, 11, 1, 4
2015/8/6, , 23, 46, 11, 1, 4
2015/8/7, , 28, 47, 10, 1, 3
2015/8/8, , 26, 54, 13, 1, 4
2015/8/9, , 32, 44, 12, 1, 4
2015/8/10, , 29, 45, 18, 1, 4
2015/8/11, , 28, 50, 15, , 4
2015/8/12, , 28, 63, 16, 1, 4
2015/8/13, , 37, 48, 12, , 5
2015/8/14, , 33, 52, 14, , 5
2015/8/15, , 33, 50, 8, , 4
2015/8/16, , 26, 32, 9, , 5
2015/8/17, , 26, 13, 6, , 4
2015/8/18, , 9, 9, 7, , 5
2015/8/19, , 9, 21, 5, , 4
2015/8/20, , 11, 28, 5, , 4
2015/8/21, , 12, 24, 7, , 4
2015/8/22, , 13, 27, 9, , 4
2015/8/23, , 15, 34, 11, , 4
2015/8/24, , 17, 23, 12, 1, 4
2015/8/25, , 18, 37, 7, 2, 4
2015/8/26, , 10, 24, 21, 1, 5
2015/8/27, , 25, 17, 19, , 6
2015/8/28, , 28, 41, 18, , 6
2015/8/29, , 24, 42, 14, , 6
2015/8/30, , 31, 48, 19, 2, 6
2015/8/31, , 41, 42, 21, 1, 5
2015/9/1, , 31, 34, 14, , 5
2015/9/2, , 24, 32, 11, 1, 4
2015/9/3, , 19, 34, 8, 3, 4
2015/9/4, , 16, 24, 9, , 3
2015/9/5, , 13, 25, 3, , 2
2015/9/6, , 6, 25, 4, , 2
2015/9/7, , 8, 24, 7, 1, 3
2015/9/8, , 9, 27, 18, 1, 4
2015/9/9, , 17, 19, 12, 1, 3
2015/9/10, , 16, 13, 11, , 4
2015/9/11, , 12, 21, 12, , 4
2015/9/12, , 16, 31, 11, 1, 4
2015/9/13, , 19, 31, 12, 1, 4
2015/9/14, , 26, 27, 13, 1, 4
2015/9/15, , 30, 27, 11, 1, 5
2015/9/16, , 32, 28, 11, 1, 5
2015/9/17, , 42, 28, 22, 1, 5
2015/9/18, , 35, 24, 10, 1, 3
2015/9/19, , 20, 29, 6, 1, 3
2015/9/20, , 16, 29, 7, 1, 2
2015/9/21, , 9, 26, 19, 1, 3
2015/9/22, , 13, 31, 15, 1, 3
2015/9/23, , 25, 24, 12, 1, 3
2015/9/24, , 21, 14, 14, 1, 4
2015/9/25, , 19, 18, 9, , 3
2015/9/26, , 6, 14, 9, , 3
2015/9/27, , 10, 18, 10, 1, 2
2015/9/28, , 8, 22, 9, 1, 2
2015/9/29, , 8, 18, 11, 1, 2
2015/9/30, , 9, 21, 13, 1, 3
2015/4/21, , 19, 39, , , 4
2015/4/22, , 24, 39, , , 4
2015/4/23, , 23, 42, , , 5
2015/4/24, , 26, 43, , , 5
2015/4/25, , 30, 41, , , 4
2015/4/26, , 21, 34, , , 5
2015/4/27, , 28, 21, , , 5
2015/4/28, , 24, 32, , , 4
2015/4/29, , 10, 37, , , 4
2015/4/30, , 19, 35, , , 5
2015/5/1, , 22, 29, , , 5
2015/5/2, , 13, 29, , , 5
2015/5/3, , 17, 24, , , 5
2015/5/4, , 15, 34, , , 6
2015/5/5, , 18, 9, , , 4
2015/5/6, , 23, 29, , , 3
2015/5/7, , 10, 12, , , 3
2015/5/8, , 12, , , , 
2015/5/12, , 16, 20, , , 
2015/5/13, , 23, 37, , , 
2015/5/14, , 15, 25, , , 
2015/5/15, , 16, 42, , , 
2015/5/16, , 17, 32, , , 
2015/5/17, , 14, 42, , , 
2015/5/18, , 16, 46, , , 5
2015/5/19, , 26, 43, , , 4
2015/5/20, , 31, 16, , , 4
2015/5/21, , 8, 13, , , 4
2015/5/22, , 8, 24, , , 4
2015/5/23, , 11, 29, , , 4
2015/5/24, , 14, 18, , , 3
2015/5/25, , 12, 27, , , 3
2015/5/26, , 8, 26, , , 2
2015/5/27, , 10, 30, , , 2
2015/5/28, , 13, 39, , , 2
2015/5/29, , 17, 46, , , 2
2015/5/30, , 18, 31, , , 2
2015/5/31, , 11, 44, , , 2
2015/6/1, , 20, 50, , , 2
2015/6/2, , 30, 53, , , 1
2015/6/3, , 32, 42, , , 2
2015/6/4, , 34, 39, , , 3
2015/6/5, , 17, 48, , , 1
2015/6/6, , 16, 49, , , 2
2015/6/7, , 23, 50, , , 2
2015/6/8, , 30, 36, , , 2
2015/6/9, , 25, 37, , , 2
2015/6/10, , 16, 42, , , 3
2015/6/11, , 27, 47, , , 2
2015/6/12, , 28, 40, , , 2
2015/6/13, , 34, 43, , , 2
2015/6/14, , 22, 32, , , 2
2015/6/15, , 27, 38, , , 1
2015/6/16, , 15, 30, , , 1
2015/6/17, , 14, 38, , , 1
2015/6/18, , 15, 32, , , 1
2015/6/19, , 12, 32, , , 1
2015/6/20, , 9, 29, , , 
2015/6/21, , 6, 31, , , 1
2015/6/22, , 9, 27, , , 
2015/6/23, , 11, 25, , , 
2015/6/24, , 7, 30, , , 
2015/6/25, , 14, 36, , , 
2015/6/26, , 15, 41, , , 
2015/6/27, , 19, 31, , , 
2015/6/28, , 15, 33, , , 
2015/6/29, , 15, 36, , , 
2015/6/30, , 12, 54, , , 
2015/1/1, , 44, 9, , , 7
2015/1/2, , 48, 22, , , 3
2015/1/3, , 11, 24, , , 2
2015/1/4, , 7, 23, , , 2
2015/1/5, , 8, 25, , , 2
2015/1/6, , 12, 15, , , 5
2015/1/7, , 24, 13, , , 5
2015/1/8, , 35, 11, , , 6
2015/1/9, , 33, 19, , , 4
2015/1/10, , 7, 28, , , 3
2015/1/11, , 6, 23, , , 3
2015/1/12, , 7, 10, , , 9
2015/1/13, , 30, 7, , , 8
2015/1/14, , 48, 18, , , 7
2015/1/15, , 27, 11, , , 6
2015/1/16, , 26, 6, , , 9
2015/1/17, , 41, 4, , , 10
2015/1/18, , 40, 5, , , 9
2015/1/19, , 39, 11, , , 9
2015/1/20, , 32, 10, , , 8
2015/1/21, , 27, 8, , , 9
2015/1/22, , 36, 13, , , 8
2015/1/23, , 22, 14, , , 7
2015/1/24, , 9, 10, , , 8
2015/1/25, , 15, 16, , , 7
2015/1/26, , 16, 9, , , 11
2015/1/27, , 33, 12, , , 11
2015/1/28, , 33, 7, , , 10
2015/1/29, , 38, 11, , , 10
2015/1/30, , 25, 25, , , 8
2015/1/31, , 14, 19, , , 10
2015/2/1, , 33, 20, , , 8
2015/2/2, , 24, 20, , , 7
2015/2/3, , 13, 19, , , 9
2015/2/4, , 22, 24, , , 9
2015/2/5, , 27, 27, , , 6
2015/2/6, , 13, 27, , , 7
2015/2/7, , 19, 29, , , 6
2015/2/8, , 18, 27, , , 4
2015/2/9, , 7, 20, , , 2
2015/2/10, , 8, 15, , , 4
2015/2/11, , 23, 20, , , 5
2015/2/12, , 29, 20, , , 7
2015/2/13, , 46, 27, , , 5
2015/2/14, , 46, 21, , , 4
2015/2/15, , 45, 6, , , 5
2015/2/16, , 49, 19, , , 
2015/2/17, , 19, , , , 
2015/2/19, , 41, 3, , , 
2015/2/20, , 69, , , , 
2014/10/1, , 37, , , , 
2014/10/8, , 20, 15, , , 4
2014/10/9, , 21, 15, , , 16
2014/10/10, , 28, 17, , , 8
2014/10/11, , 30, 22, , , 4
2014/10/12, , 32, 17, , , 6
2014/10/13, , 32, 15, , , 5
2014/10/14, , 28, 4, , , 5
2014/10/15, , 18, 18, , , 6
2014/10/16, , 21, 13, , , 6
2014/10/17, , 18, 21, , , 4
2014/10/18, , 13, 17, , , 6
2014/10/19, , 24, 16, , , 6
2014/10/20, , 23, 8, , , 6
2014/10/21, , 17, , , , 
2014/11/4, , 40, 9, , , 9
2014/11/5, , 40, 8, , , 8
2014/11/6, , 36, 7, , , 8
2014/11/7, , 45, , , , 
2014/11/10, , 47, 6, , , 4
2014/11/11, , 36, 8, , , 4
2014/11/12, , 38, 11, , , 5
2014/11/13, , 44, 7, , , 8
2014/11/14, , 51, 15, , , 5
2014/11/15, , 31, 10, , , 2
2014/11/16, , 21, 8, , , 3
2014/11/17, , 17, 9, , , 2
2014/11/18, , 18, 9, , , 2
