date, pm25, pm10, o3, no2, so2, co
2014/12/26, , , 18, , 2, 2
2014/8/24, , , 31, , , 
2014/8/25, , , 21, , , 
2014/9/23, , , 27, , 1, 1
2017/7/20, , , , 10, 10, 2
2017/8/15, , , , 20, 6, 
2017/9/13, , , , 2, , 
2016/11/9, , , , 14, 3, 8
2016/11/10, , , , 17, 3, 11
2016/7/15, , , , 4, , 
2016/7/16, , , , 5, , 
2016/7/17, , , , 4, , 
2016/7/18, , , , 7, , 
2016/7/19, , , , 8, , 
2016/7/20, , , , 9, , 
2016/7/21, , , , 15, , 
2016/7/22, , , , 17, , 
2016/7/23, , , , 10, , 
2016/7/24, , , , 7, , 
2016/7/25, , , , 16, , 
2016/7/26, , , , 13, , 
2016/7/27, , , , 8, , 
2016/7/28, , , , 13, , 
2016/7/29, , , , 15, , 
2016/7/30, , , , 13, , 
2016/7/31, , , , 7, , 
2016/8/1, , , , 4, , 
2016/8/2, , , , 8, , 
2016/8/3, , , , 12, , 
2016/8/4, , , , 10, , 
2016/8/5, , , , 7, , 
2016/8/6, , , , 4, , 
2016/8/7, , , , 5, , 
2016/8/8, , , , 11, , 
2016/8/9, , , , 18, , 
2016/8/10, , , , 7, , 
2016/8/11, , , , 6, , 
2016/8/12, , , , 11, , 
2016/8/13, , , , 12, , 
2016/8/14, , , , 8, , 
2016/8/15, , , , 12, , 
2016/5/8, , , , 9, , 
2016/2/23, , , , 10, , 
