date, pm25, pm10, o3, no2, so2, co
2021/8/15, 48, 23, 60, 16, 1, 4
2021/8/16, 43, 15, 30, 6, 1, 3
2021/8/17, 20, 8, 33, 8, 1, 2
2021/8/18, 17, 13, 29, 18, 2, 4
2021/8/19, 21, 16, 39, 18, 2, 4
2021/8/20, 24, 27, 34, 18, 2, 5
2021/8/21, 30, 16, 44, 16, 1, 11
2021/8/22, 29, 20, 24, 13, 1, 13
2021/8/23, 38, 8, 31, 6, 1, 
2021/8/25, 36, 20, 32, 17, 1, 1
2021/8/26, 39, 10, 23, 8, 2, 2
2021/8/27, 24, 11, 10, 15, 2, 3
2021/8/28, 23, 10, 27, 5, 2, 3
2021/8/30, 43, 16, 26, 13, 2, 3
2021/8/31, 31, 12, 27, 6, 2, 3
2021/9/1, 32, 15, 29, 12, 2, 3
2021/9/2, 30, 21, 36, 18, 2, 3
2021/9/3, 33, 22, 41, 20, 2, 3
2021/9/4, 35, 20, 37, 13, 3, 3
2021/9/5, 37, 18, 33, 14, 3, 3
2021/9/6, 24, 29, 36, , 3, 4
2021/9/7, 45, 33, 40, , 3, 4
2021/9/8, 46, 35, 43, , 4, 4
2021/9/9, 46, 45, 1, 46, 5, 
2021/9/10, 46, 32, 53, 21, 4, 4
2021/9/11, 46, 29, 53, 19, 3, 4
2021/9/12, 46, 29, 41, 18, 3, 3
2021/9/13, 41, 28, 41, 21, 3, 4
2021/9/14, 48, 38, 41, 18, 4, 3
2021/9/15, 52, 44, 46, 19, 4, 4
2021/9/16, 62, 26, 26, 9, 3, 3
2021/9/17, 37, 7, 27, 4, 2, 3
2021/9/18, 33, 6, 29, 3, 2, 3
2021/9/19, 29, 14, 24, 7, 2, 4
2021/9/20, 37, 15, 25, 8, 2, 3
2021/9/21, 34, 11, 22, 6, 1, 3
2021/9/22, 35, 15, 25, 16, 1, 4
2021/9/23, 46, 15, 27, 13, 1, 3
2021/9/24, 33, 16, 35, 21, 1, 4
2021/9/25, 33, 25, 38, 29, 1, 5
2021/9/26, 54, 25, 18, 23, 1, 4
2021/9/27, 54, 21, 28, 18, , 4
2021/9/28, 58, 25, 14, 16, , 4
2021/9/29, 62, 20, 9, 20, , 4
2021/9/30, 47, 15, 21, 20, , 5
2021/4/1, 62, 20, 42, 6, 2, 5
2021/4/2, 54, 12, 32, 5, 3, 5
2021/4/3, 41, 9, 34, 5, 3, 4
2021/4/4, 38, 12, 37, 10, 3, 5
2021/4/5, 42, 9, 28, 7, 3, 4
2021/4/6, 24, 10, 32, 8, 3, 4
2021/4/7, 34, 9, 29, 11, 3, 4
2021/4/8, 27, 19, 37, 18, 4, 6
2021/4/9, 57, 15, 25, 17, 3, 6
2021/4/10, 52, 19, 40, 13, 3, 6
2021/4/11, 45, 24, 35, 14, 3, 7
2021/4/12, 48, 5, 28, 10, 3, 5
2021/4/13, 20, 6, 29, 10, 3, 5
2021/4/14, 24, 7, 29, 7, 3, 5
2021/4/15, 40, 6, 25, 9, 3, 5
2021/4/16, 47, 11, 26, 12, 3, 6
2021/4/17, 60, 16, 27, 15, 3, 7
2021/4/18, 67, 10, 25, 16, 3, 7
2021/4/19, 50, 15, 27, 18, 3, 6
2021/4/20, 53, 22, 38, 22, 4, 5
2021/4/21, 71, 22, 39, 18, 3, 4
2021/4/22, 68, 13, 36, 9, 3, 3
2021/4/23, 40, 12, 39, 12, 3, 2
2021/4/24, 41, 23, 44, 16, 3, 4
2021/4/25, 59, 13, 35, 13, 4, 2
2021/4/26, 34, 16, 39, 13, 4, 3
2021/4/27, 53, 16, 37, 11, 4, 3
2021/4/28, 48, 25, 26, 12, 4, 5
2021/4/29, 74, 16, 38, 16, 4, 5
2021/4/30, 44, 17, 40, 14, 4, 5
2021/5/1, 44, 17, 35, 5, 4, 4
2021/5/2, 30, 10, 40, 7, 4, 3
2021/5/3, 34, 17, 45, 17, 4, 4
2021/5/4, 47, 21, 42, 11, 4, 4
2021/5/5, 34, 8, 32, 7, 4, 3
2021/5/6, 18, 14, 30, 15, 4, 5
2021/5/7, 29, 6, 40, 8, 4, 3
2021/5/8, 27, 15, 47, 15, 4, 4
2021/5/9, 41, 16, 43, 16, 4, 4
2021/5/10, 27, 23, 45, 17, 4, 4
2021/5/11, 38, 25, 29, 13, 3, 5
2021/5/12, 44, 8, 23, 8, 2, 4
2021/5/13, 21, 6, 33, 6, 2, 4
2021/5/14, 9, 12, 38, 13, 2, 4
2021/5/15, 29, 9, 34, 12, 2, 5
2021/5/16, 33, 12, 27, 15, 2, 4
2021/5/17, 25, 6, 31, 5, 2, 4
2021/5/18, 10, 11, 26, 14, 2, 4
2021/5/19, 20, 10, 27, 14, 2, 5
2021/5/20, 30, 15, 38, 12, 4, 4
2021/5/21, 26, 12, 33, 11, 4, 4
2021/5/22, 20, 11, 28, 13, 4, 5
2021/5/23, 32, 6, 28, 8, 4, 4
2021/5/25, 12, 12, 37, 14, 4, 4
2021/5/26, 20, 17, 34, 16, 5, 5
2021/5/27, 20, 9, 37, 6, 4, 4
2021/5/28, 18, 10, 35, 5, 4, 4
2021/5/29, 21, 9, 33, 6, 4, 4
2021/5/30, 18, 10, 28, 11, 4, 4
2021/5/31, 24, 10, 35, 13, 4, 4
2021/6/1, 28, 19, 39, 18, 4, 5
2021/6/2, 35, 23, 38, 16, 5, 5
2021/6/3, 38, 36, 50, 21, 5, 5
2021/6/4, 44, 31, 48, 17, 5, 4
2021/6/5, 46, 19, 45, 8, 5, 3
2021/6/6, 48, 26, 42, 18, 5, 4
2021/6/7, 45, 22, 50, 16, 5, 4
2021/6/8, 42, 26, 57, 16, 5, 3
2021/6/9, 49, 27, 40, 16, 5, 4
2021/6/10, 52, 18, 41, 14, 5, 3
2021/6/11, 33, 15, 46, 9, 4, 3
2021/6/12, 38, 14, 33, 3, 4, 2
2021/6/13, 24, 12, 30, 8, 5, 3
2021/6/14, 22, 13, 39, 11, 5, 3
2021/6/15, 25, 20, 36, 17, 5, 3
2021/6/16, 31, 20, 43, 13, 5, 3
2021/6/17, 36, 23, 42, 14, 5, 4
2021/6/18, 38, 19, 46, 8, 5, 3
2021/6/19, 38, 15, 51, 8, 5, 3
2021/6/20, 31, 25, 41, 12, 5, 4
2021/6/21, 41, 43, 51, 10, 5, 3
2021/6/22, 59, 53, 68, 16, 5, 4
2021/6/23, 63, 53, 51, 18, 5, 4
2021/6/24, 65, 43, 43, 9, 5, 3
2021/6/25, 44, 16, 39, 5, 5, 3
2021/6/26, 28, 15, 52, 7, 5, 3
2021/6/27, 29, 30, 59, 10, 5, 3
2021/6/28, 33, 30, 56, 12, 7, 3
2021/6/29, 41, 20, 38, 6, 5, 3
2021/6/30, 17, 13, 36, 4, 5, 2
2021/1/4, 68, 18, 18, 10, 2, 3
2021/1/5, 58, 20, 15, 17, 2, 5
2021/1/6, 69, 17, 13, 15, 2, 5
2021/1/7, 45, 32, 5, 19, 2, 7
2021/1/8, 74, 26, 5, 17, 2, 7
2021/1/9, 78, 30, 8, 12, 2, 5
2021/1/10, 96, 31, 8, 20, 2, 6
2021/1/11, 85, 43, 4, 21, 2, 7
2021/1/12, 111, 16, 23, 12, 2, 2
2021/1/13, 45, 8, 20, 12, 2, 2
2021/1/14, 35, 13, 18, 13, 2, 2
2021/1/15, 54, 12, 23, 9, 2, 2
2021/1/16, 51, 15, 22, 9, 2, 2
2021/1/17, 64, 26, 18, 19, 2, 3
2021/1/18, 72, 24, 8, 23, 2, 6
